Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
36	-27.05273	14.76126	12.522693	-90.99185	14.580292	-25.185024	7.5566626	0.24149436	-39.111126	148000	-0.011117451	14.963755	0.0	-4.760358	0.9188729	1.2814999e-09	290.69451808929443
37	-26.893251	14.467424	21.578915	-62.87395	14.730627	-25.418398	7.7648196	0.4625278	-40.37354	152000	0.031605955	14.1546135	0.0	-4.63101	0.91884804	8.940697e-11	298.5214216709137
38	-25.23749	14.730754	18.83608	-56.903965	14.866171	-24.556398	7.889324	1.5485579	-40.49726	156000	0.011557857	12.7055235	0.0	-4.925312	0.91885024	-2.7418137e-09	306.33927750587463
39	-26.66523	14.933077	16.698301	-79.17906	14.719557	-25.016893	8.052944	1.4938879	-40.914326	160000	0.008889462	11.860741	0.0	-3.594345	0.91886157	-5.185604e-09	314.25118350982666
40	-26.614141	14.107093	20.517157	-68.42391	14.562044	-24.878775	7.8650336	2.479436	-41.35852	164000	0.020416383	9.932772	0.0	-3.757441	0.91887605	2.9802323e-09	322.1384744644165
41	-28.281021	15.30661	18.207415	-71.28337	14.832714	-25.572617	7.8993587	1.6672056	-41.50911	168000	0.044323903	14.413993	0.0	-5.706685	0.9189054	-1.9073487e-09	329.9658362865448
42	-24.403288	15.324947	26.984392	-56.21282	14.774074	-24.117104	8.470826	2.5130446	-41.768578	172000	-0.009279782	11.832241	0.0	-4.2632513	0.9189611	1.3411046e-09	337.7858784198761
43	-28.43188	14.250368	16.40756	-63.1152	14.630036	-25.516865	8.159353	2.7717006	-42.153484	176000	0.013592026	11.454848	0.0	-4.2379117	0.91900635	1.0728836e-09	345.6614181995392
44	-28.216791	12.973812	5.812004	-64.26401	14.184397	-25.821415	7.500212	2.5772355	-42.46093	180000	0.03627574	10.2209015	0.0	-3.46872	0.9190538	2.115965e-09	353.4833884239197
45	-26.567547	16.560472	53.973553	-79.454605	14.641026	-25.16935	8.161781	1.0883304	-43.14717	184000	0.018228156	15.528097	0.0	-4.4055376	0.91912633	2.115965e-09	361.3182632923126
46	-25.752203	14.583163	23.739378	-58.228218	14.594891	-24.662762	8.356902	2.9785495	-42.26308	188000	-0.032578856	12.585857	0.0	-5.862756	0.9192039	9.23872e-10	369.15726590156555
47	-25.903553	13.968366	22.926905	-68.90764	14.652015	-24.810488	8.012216	4.2178364	-42.482784	192000	0.0044048317	12.742569	0.0	-4.6354656	0.9192455	2.8908254e-09	376.91820430755615
48	-27.857523	14.663411	17.884829	-73.36064	14.641026	-25.364346	8.377213	2.4716337	-43.746483	196000	-0.0120492345	11.353467	0.0	-4.444774	0.91929084	-8.046627e-10	384.7251079082489
49	-26.64348	13.589152	18.4713	-56.837105	14.48913	-25.300163	8.000123	3.0378876	-43.65742	200000	-0.03465683	9.519742	0.0	-3.9636922	0.9193268	2.9206275e-09	392.548020362854
