Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
52	19364.441	378.37024	19750.74	18866.887	19712.621	0.001953125	19712.62	19712.62	1000.0	1000.0	207999	1659.0635	465.98175	1909.2789	-247.83675	1659.0659	465.98248	1904.7804	-251.11469	-1677.9518	5147.6606	3775.8356087207794
53	16648.568	2304.8337	19113.49	13861.538	19520.52	0.0	19520.52	19520.52	1000.0	1000.0	211999	1655.211	454.6654	1895.0071	-260.764	1655.2117	454.66418	1897.3853	-256.03778	-1672.248	5443.144	3828.9755549430847
54	18951.934	991.6985	19738.148	17304.035	19759.482	0.0	19759.482	19759.482	1000.0	1000.0	215999	1643.5635	446.30103	1877.2181	-329.0922	1643.5624	446.30234	1877.1045	-239.33261	-1658.809	5408.7725	3882.7436673641205
55	19547.04	59.45364	19607.1	19466.986	19648.855	0.0	19648.855	19648.855	1000.0	1000.0	219999	1636.3855	439.57196	1866.5466	-267.6878	1636.3845	439.58154	1868.1171	-231.08867	-1652.5006	5341.6343	3936.3653185367584
56	19615.94	90.227684	19724.938	19509.21	19680.223	0.001953125	19680.225	19680.225	1000.0	1000.0	223999	1624.9208	440.15564	1857.7825	-234.8398	1624.9231	440.14807	1861.255	-215.41057	-1640.7596	5486.55	3987.6829640865326
57	19698.43	20.346912	19729.352	19677.916	19717.496	0.001953125	19717.494	19717.494	1000.0	1000.0	227999	1619.8146	439.9161	1846.8253	-228.20097	1619.8187	439.9064	1851.2665	-203.10214	-1636.3267	5202.126	4041.5261359214783
58	19477.791	275.12445	19691.338	19015.469	19674.158	0.0	19674.158	19674.158	1000.0	1000.0	231999	1616.8873	437.18204	1842.0068	-372.93808	1616.8899	437.17368	1843.3899	-254.09444	-1633.6289	5213.657	4094.8189311027527
59	19692.848	82.31038	19760.58	19557.63	19714.355	0.001953125	19714.354	19714.354	1000.0	1000.0	235999	1617.5795	436.604	1850.0938	-187.71739	1617.5835	436.58624	1846.1893	-211.81499	-1632.0673	5658.4917	4148.459722995758
60	19717.566	9.583803	19728.72	19704.926	19719.254	0.001953125	19719.256	19719.256	1000.0	1000.0	239999	1616.636	430.93585	1845.3042	-238.45854	1616.6387	430.9288	1842.3256	-233.44853	-1632.231	5215.051	4200.291289567947
61	19415.936	179.07468	19598.902	19219.62	19418.686	0.0	19418.686	19418.686	1000.0	1000.0	243999	1607.0642	424.0624	1839.2815	-223.63632	1607.0648	424.0608	1838.7719	-203.68279	-1623.262	5361.9277	4255.168237924576
62	19559.4	136.88425	19679.094	19336.564	19658.232	0.0	19658.232	19658.232	1000.0	1000.0	247999	1599.7697	424.4632	1843.2738	-234.5377	1599.7692	424.46075	1841.9045	-253.65536	-1615.6154	4920.91	4309.9481337070465
63	19232.564	466.8519	19679.969	18472.014	19730.152	0.001953125	19730.15	19730.15	1000.0	1000.0	251999	1594.396	421.03012	1829.329	-305.141	1594.3969	421.03238	1834.2842	-272.7228	-1612.3953	5524.197	4363.998743772507
64	18676.154	532.0479	19322.209	18056.729	19562.35	0.001953125	19562.352	19562.352	1000.0	1000.0	255999	1593.4136	421.79025	1828.971	-311.62497	1593.4144	421.77655	1828.668	-277.24445	-1611.3097	5114.184	4417.439242839813
65	18336.77	1002.9015	19431.553	16919.594	19682.23	0.001953125	19682.229	19682.229	1000.0	1000.0	259999	1598.1475	424.4369	1837.7029	-297.32632	1598.145	424.44345	1834.4662	-281.48187	-1613.8798	4880.191	4471.898790359497
66	18742.11	917.529	19540.941	17241.607	16860.707	0.001953125	16860.709	16860.709	1000.0	1000.0	263999	1604.92	419.79175	1831.2524	-369.17493	1604.9192	419.79272	1828.7006	-500.91855	-1621.0796	5311.7207	4523.585220575333
67	14113.262	1508.3495	16711.986	13051.335	13662.053	0.0009765625	13662.054	13662.054	1000.0	1000.0	267999	1616.3528	416.63693	1832.0258	-301.97943	1616.3525	416.64288	1834.4497	-249.76797	-1631.4456	5241.896	4578.250959396362
68	19062.592	496.65344	19495.889	18227.09	19725.645	0.001953125	19725.646	19725.646	1000.0	1000.0	271999	1621.664	419.2337	1848.7545	-341.3647	1621.661	419.2384	1854.5046	-325.32382	-1639.243	5465.27	4633.459717750549
69	19710.574	9.761343	19720.967	19694.598	19731.348	0.0	19731.348	19731.348	1000.0	1000.0	275999	1618.6816	421.75818	1836.6259	-295.64246	1618.6814	421.76517	1840.0614	-258.92056	-1635.0593	5225.977	4688.366894960403
70	19676.637	44.45889	19709.895	19600.332	19657.078	0.0	19657.078	19657.078	1000.0	1000.0	279999	1616.6858	418.97992	1840.4045	-256.43024	1616.6852	418.99066	1834.5135	-269.82953	-1632.35	5702.5376	4742.122544765472
