Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
15	38.033634	81.68892	214.57677	-161.50826	32306.293	0.001953125	32306.295	32306.295	108.70588	10000.0	59999	67.80768	497.49045	860.9999	-763.60345	67.80509	497.48697	860.01227	-765.4517	6.7842956	2.644046	51.974373	-9.845005	-74.93656	280.3115	1266.6906716823578
16	2909.016	0.0	2909.016	2909.016	20863.766	0.0	20863.766	20863.766	2202.0	8548.0	63999	82.18133	477.2695	837.32404	-744.84576	82.18557	477.26727	837.82825	-727.5879	6.5238967	2.5463865	50.789474	-9.232902	-87.97518	242.84755	1460.843444108963
17	4964.3154	4993.1973	9957.513	-28.881702	21478.598	0.001953125	21478.6	21478.6	2109.0	10000.0	67999	83.75123	463.6641	784.8106	-846.3233	83.7549	463.66187	781.9053	-754.2942	6.246243	2.4806757	83.10895	-8.965241	-89.35764	243.48637	1681.4804890155792
18	5395.482	0.0	5395.482	5395.482	33748.965	0.0	33748.965	33748.965	3782.0	10000.0	71999	110.19554	455.29758	737.9094	-772.84094	110.19696	455.29633	736.1484	-754.3689	6.380228	2.5210676	83.0481	-8.12867	-116.5273	234.05678	1904.345372915268
19	15468.17	0.0	15468.17	15468.17	53667.4	0.0	53667.4	53667.4	4000.0	10000.0	75999	128.3526	445.79855	698.5117	-748.3453	128.35379	445.7981	699.4152	-700.74536	6.23206	2.5663269	63.01771	-10.868633	-133.5371	219.68097	2123.535421848297
20	26990.969	0.0	26990.969	26990.969	56898.805	0.0	56898.805	56898.805	4000.0	10000.0	79999	144.31117	443.84613	698.5129	-717.178	144.31027	443.84787	698.8661	-707.7944	6.329724	2.6474702	60.73791	-9.343834	-149.58015	192.10294	2351.0842728614807
21	39512.934	0.0	39512.934	39512.934	119808.15	0.0	119808.15	119808.15	4000.0	10000.0	83999	179.42572	448.44556	771.5539	-674.9544	179.42564	448.44534	768.4124	-691.3916	6.4062276	2.5806732	62.305096	-10.683756	-185.58018	205.95128	2575.5300073623657
22	44118.816	0.0	44118.816	44118.816	197526.8	0.015625	197526.81	197526.81	4000.0	10000.0	87999	229.81236	470.73456	889.0868	-723.6293	229.81464	470.73724	889.0877	-725.93066	6.4225144	2.5194883	61.86387	-9.755776	-236.44	236.99228	2824.01966547966
23	59184.35	0.0	59184.35	59184.35	130195.77	0.0078125	130195.78	130195.78	4000.0	10000.0	91999	287.7699	510.4191	1031.0083	-812.35596	287.77145	510.41876	1027.8838	-770.0703	6.7082415	2.5179505	59.781414	-7.998276	-294.89548	252.81471	3067.1818981170654
24	68053.96	0.0	68053.96	68053.96	100061.19	0.0	100061.19	100061.19	4000.0	10000.0	95999	356.69476	558.8635	1179.1562	-753.1685	356.6949	558.86523	1174.2747	-728.0727	7.026239	2.4900534	63.652287	-8.540602	-364.61877	337.50836	3291.7655375003815
25	71489.16	0.0	71489.16	71489.16	197592.38	0.0	197592.38	197592.38	4000.0	10000.0	99999	440.99173	613.4927	1308.8822	-815.3096	440.99313	613.4931	1310.8949	-807.98334	7.199939	2.5263264	66.02933	-10.780405	-449.7531	382.07825	3517.6337320804596
26	78348.66	0.0	78348.66	78348.66	198518.03	0.015625	198518.05	198518.05	4000.0	10000.0	103999	529.08704	665.81744	1417.9868	-762.8034	529.0898	665.81696	1412.7394	-771.91833	7.32737	2.5960033	73.70193	-10.423506	-538.16125	484.70853	3739.5971949100494
27	64669.242	0.0	64669.242	64669.242	180121.22	0.015625	180121.2	180121.2	4000.0	10000.0	107999	604.95074	704.8	1499.9762	-895.1478	604.94885	704.8025	1496.4801	-806.6561	7.312329	2.479572	60.628983	-9.832853	-614.3208	605.1005	3957.4490735530853
28	79267.086	0.0	79267.086	79267.086	155980.45	0.015625	155980.44	155980.44	4000.0	10000.0	111999	690.19727	736.00525	1561.4769	-754.86127	690.19934	735.9993	1562.4497	-764.19696	7.4049144	2.4384484	80.82138	-8.74114	-699.7288	588.7031	4181.632392883301
29	79210.37	0.0	79210.37	79210.37	158638.9	0.015625	158638.92	158638.92	4000.0	10000.0	115999	770.132	752.63763	1616.028	-766.93256	770.13086	752.6365	1618.046	-760.1892	7.6272607	2.347938	72.50164	-7.1052966	-779.42346	664.46075	4402.745533466339
30	75710.625	0.0	75710.625	75710.625	196956.72	0.0	196956.72	196956.72	4000.0	10000.0	119999	835.8717	766.18256	1669.5839	-688.5841	835.877	766.1774	1668.4917	-709.6188	7.879279	2.443834	67.07614	-9.709356	-845.2025	685.65063	4626.286396741867
31	79059.5	0.0	79059.5	79059.5	198003.97	0.0	198003.97	198003.97	4000.0	10000.0	123999	903.17926	774.1787	1706.6765	-791.7074	903.1775	774.17926	1707.1527	-710.53357	7.9346404	2.4411316	68.37982	-8.905214	-912.7302	918.45715	4850.716436862946
32	79239.305	0.0	79239.305	79239.305	195644.27	0.0	195644.27	195644.27	4000.0	10000.0	127999	967.2728	772.71497	1741.656	-649.9069	967.2719	772.71783	1748.2251	-651.93414	7.975338	2.486336	64.081985	-11.045016	-976.35425	861.35474	5077.567771911621
33	79316.66	0.0	79316.66	79316.66	198085.1	0.015625	198085.08	198085.08	4000.0	10000.0	131999	1015.8249	781.58325	1760.171	-718.2713	1015.8205	781.5857	1762.661	-704.19934	7.9753776	2.4516883	70.11351	-7.101304	-1024.4551	911.03815	5301.343995809555
34	78879.805	0.0	78879.805	78879.805	198122.22	0.0	198122.22	198122.22	4000.0	10000.0	135999	1060.5192	789.79724	1780.7977	-706.1308	1060.5203	789.79297	1783.2644	-703.8038	7.842385	2.4397497	78.751625	-8.581167	-1069.0961	801.4157	5526.256875276566
35	79064.73	0.0	79064.73	79064.73	198525.9	0.0	198525.9	198525.9	4000.0	10000.0	139999	1097.5421	796.82294	1803.8982	-829.72723	1097.5426	796.81885	1802.2098	-864.75793	7.842384	2.4170482	73.09721	-9.026312	-1105.9661	1193.249	5746.26998758316
36	79016.516	0.0	79016.516	79016.516	149315.78	0.0	149315.78	149315.78	4000.0	10000.0	143999	1140.2192	799.7821	1814.9893	-728.0526	1140.2211	799.7803	1810.7444	-726.0593	7.92942	2.3884342	105.38767	-8.600612	-1148.9921	1158.8174	5964.498780012131
37	75034.336	0.0	75034.336	75034.336	173366.4	0.0	173366.4	173366.4	4000.0	10000.0	147999	1181.3378	792.416	1823.2438	-763.21533	1181.3365	792.4167	1825.2958	-750.33545	7.908215	2.4172847	80.29544	-8.674892	-1189.9055	1177.042	6188.168386936188
38	78960.445	0.0	78960.445	78960.445	197918.34	0.0	197918.34	197918.34	4000.0	10000.0	151999	1218.3905	777.0963	1825.5779	-742.26227	1218.388	777.0971	1826.7601	-745.64197	7.8462987	2.503389	70.82128	-8.268638	-1226.7689	1223.5382	6413.846395254135
39	78985.43	0.0	78985.43	78985.43	195732.23	0.0	195732.23	195732.23	4000.0	10000.0	155999	1247.6837	757.5829	1835.9678	-716.94904	1247.6876	757.58246	1843.5564	-733.69037	7.8610377	2.5299356	89.335686	-7.863896	-1255.512	1174.9337	6635.500780105591
40	78580.45	0.0	78580.45	78580.45	144898.97	0.0	144898.97	144898.97	4000.0	10000.0	159999	1268.2089	747.8929	1843.1245	-646.14386	1268.211	747.89185	1841.4451	-628.7132	7.741995	2.536519	54.787025	-6.537942	-1275.8978	986.87775	6861.056157112122
