Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
20	190.47209	357.00134	1201.7358	-121.881424	-26.990627	91.41306	133.15692	-262.28647	363.0	69.8	79999	1362.2849	362.16193	4507.086	-388.2692	-1397.2432	2565.1216	695.2313959598541
21	-40.55797	44.584614	44.66869	-410.0561	-527.42847	435.35513	-126.72535	-1603.6198	27.474138	455.5	83999	1588.573	454.66687	3457.036	-1305.1769	-1644.4009	4547.281	736.7561573982239
22	-540.3571	450.306	199.91725	-1058.5674	-584.47797	546.8116	-130.6917	-1876.2134	757.0	1000.0	87999	1803.6729	598.63654	2628.147	-794.63385	-1853.6112	4368.522	786.9878044128418
23	-571.00037	463.7379	-1.998219	-1306.0476	-1393.0591	730.01953	-470.77084	-2714.1355	580.8571	1000.0	91999	1937.742	590.2136	2721.9692	-567.24615	-1985.9075	4768.657	837.4176676273346
24	-96.63004	171.69164	141.34148	-439.3212	69.63137	712.3227	1480.4498	-833.3634	309.58334	673.4	95999	1982.1392	584.63983	2967.4421	-572.068	-2026.3206	5085.344	881.5970573425293
25	-204.0137	699.04755	869.90454	-1850.985	-172.56894	252.10988	133.66568	-833.45166	394.7	133.9	99999	1992.9834	574.1402	3221.936	-905.692	-2035.4254	4803.328	917.2528092861176
26	-291.26718	218.62325	-20.047348	-969.40796	418.9774	477.51724	1027.9691	-183.3423	213.52632	629.6	103999	1984.3147	566.4102	3125.094	-838.1463	-2024.539	4915.856	962.0295250415802
27	-44.588886	444.2945	470.17667	-859.19763	-261.74243	187.86876	-21.487858	-525.7269	669.1667	805.1	107999	1975.5532	551.67084	2862.211	-578.35236	-2014.6407	4681.7207	1008.1661643981934
28	732.0243	511.3779	1292.9952	-41.37294	-297.13242	210.42479	-59.28653	-716.76697	885.25	643.0	111999	1939.9907	537.13965	2735.9814	-581.6563	-1975.7235	4575.1655	1052.9998977184296
29	113.20456	512.56287	972.25604	-823.5628	44.547474	974.883	1337.4011	-1223.7445	611.75	749.9	115999	1868.4496	501.9076	2498.5652	-638.5454	-1902.0227	3902.659	1099.7321116924286
30	8.784529	578.84753	1416.284	-338.08105	516.3132	521.2327	1071.3724	-143.90535	538.5714	640.1	119999	1803.4941	474.512	2441.6743	-769.4448	-1836.5503	3848.3003	1145.091988325119
31	-78.80695	319.572	306.1906	-902.88763	3.7679977	369.12592	647.41437	-604.9731	351.81818	654.2	123999	1755.0431	455.46185	2358.1316	-577.0684	-1787.2032	3710.5334	1189.4430124759674
32	-329.683	538.1459	375.59036	-2112.2935	-504.39056	579.5852	-127.737854	-2079.7935	279.4	208.4	127999	1707.8644	437.19574	2274.8938	-540.719	-1738.1621	3588.6445	1226.6280889511108
33	-479.64697	475.31955	-26.085365	-1634.2219	-210.949	144.39044	19.887539	-416.5435	302.41666	118.9	131999	1639.0887	416.8716	2217.798	-549.1748	-1667.098	3147.8372	1262.5246450901031
34	-180.4832	211.05719	2.0311813	-775.12994	-75.82962	89.40322	-6.958931	-295.10266	208.04546	47.7	135999	1571.9742	397.009	2184.9211	-432.21094	-1599.1945	3082.5771	1297.6276819705963
35	-386.9459	318.17868	-12.762537	-926.5234	-32.80846	125.0844	136.94173	-321.3355	237.47058	381.5	139999	1510.2688	376.7992	1982.9916	-761.96246	-1536.4106	2870.0984	1339.3368775844574
36	-149.24345	225.9681	158.12485	-651.88086	-173.893	170.41692	4.4594235	-549.2556	526.5714	248.5	143999	1445.9437	356.07602	1913.8547	-547.4061	-1469.9816	2328.125	1376.0242412090302
37	-94.54861	216.75117	414.7906	-382.50687	-2679.777	895.9807	-32.987892	-3195.058	399.9	908.9	147999	1385.0421	336.97122	1897.0952	-565.6296	-1407.8031	2253.7896	1424.4807546138763
38	-428.29196	371.07892	-57.61852	-1360.437	-2223.7456	1095.2275	0.32456782	-3109.3733	321.54544	816.7	151999	1328.4435	331.64368	1896.5693	-536.7337	-1350.2643	2056.9812	1472.3808145523071
39	-614.2645	556.0161	-51.08738	-1563.1731	702.87115	795.40216	1774.9713	-173.25114	574.1429	548.8	155999	1276.7244	311.0115	1776.8192	-576.3341	-1296.9208	1919.386	1515.658213853836
40	435.29855	221.19936	822.66516	97.16761	-124.13245	104.701836	94.63438	-288.33752	757.0	154.8	159999	1222.4229	294.28186	1663.0905	-570.4333	-1242.1234	1758.3638	1553.7289946079254
41	10.813702	229.82487	500.02072	-458.6709	-77.14543	107.825516	138.05824	-283.73285	371.6	382.3	163999	1162.3726	274.11935	1530.9478	-416.72113	-1180.2252	1511.495	1594.578161239624
42	-189.64355	190.18114	220.91634	-556.86145	-152.82474	191.68713	241.4866	-546.30145	446.2	180.6	167999	1106.0918	257.6514	1386.639	-467.68063	-1123.0513	1459.357	1632.5460512638092
43	-303.47845	324.01587	-34.177864	-877.9053	-634.75726	350.70587	-101.04271	-1132.4012	401.0	731.9	171999	1050.5231	241.57126	1348.2515	-462.13635	-1066.3082	1319.6226	1679.670465707779
44	-38.38147	526.515	1517.868	-890.0113	-155.53935	226.34569	389.3537	-535.4901	397.33334	596.9	175999	993.124	232.78156	1311.0706	-487.3558	-1008.1297	1193.2463	1724.8035821914673
45	-299.83054	388.7038	102.09971	-1035.17	-269.76303	219.72482	33.316185	-717.3325	578.4286	379.7	179999	948.1181	218.91301	1269.8856	-434.30988	-962.2083	1079.9965	1765.5590045452118
46	287.20752	395.52512	1255.1421	-100.215576	-353.51096	252.22752	-13.144356	-958.23474	498.125	463.0	183999	897.62427	205.70753	1211.3132	-455.62436	-910.66406	971.26886	1807.1291525363922
47	-62.993507	78.89807	98.33509	-150.63872	123.25437	760.3695	2152.1104	-499.26315	486.0	754.9	187999	850.33875	193.82565	1071.0569	-419.8627	-863.06915	873.94324	1855.5034687519073
48	-85.21613	190.19882	244.05292	-449.5499	-220.3385	247.36923	112.67716	-722.7494	348.5	717.2	191999	813.0786	182.90215	1015.599	-367.54465	-825.49536	820.455	1901.2330567836761
49	140.34892	315.42538	742.93854	-321.3906	-27.728552	196.33156	421.2723	-277.4748	636.5714	363.6	195999	776.9792	175.1968	1027.6584	-513.5504	-788.4007	704.21075	1942.2863659858704
50	82.08526	217.68843	498.75977	-246.82939	-414.8741	444.79572	340.4333	-1170.135	494.625	664.3	199999	746.55475	168.22133	983.41504	-378.60785	-757.74335	637.6395	1987.4138152599335
