Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
12	5958.223	8078.5767	19255.426	-47.482285	2994.4536	4885.476	16735.336	-31.715942	360.6154	219.1	47999	196.8295	240.47029	726.5518	-87.58192	196.82936	240.47395	733.1439	-86.48884	-206.2342	241.06906	421.2774622440338
13	5182.088	8011.5264	18914.271	-52.120174	12998.557	8426.017	19302.252	-32.22126	331.18182	727.3	51999	270.1375	299.9142	829.62775	-98.77659	270.14	299.91663	834.9775	-125.99036	-281.17493	338.15768	483.1380224227905
14	12792.438	8073.1846	19437.92	-33.214172	7667.081	9420.496	19381.309	-32.10824	675.2	406.6	55999	350.3472	354.57306	934.8322	-113.59742	350.34955	354.57172	937.8392	-126.331116	-362.22525	578.2165	527.4729371070862
15	10282.728	8963.902	19231.021	-55.78878	14879.917	7472.9478	19394.066	-33.877068	577.1429	802.4	59999	436.07343	402.94736	1019.50165	-103.73036	436.07504	402.9492	1026.0011	-125.11113	-450.20993	854.28656	575.84086561203
16	12032.008	8572.294	18978.123	-33.535004	7035.1367	8667.787	18112.307	-115.29267	662.0	417.2	63999	518.137	443.034	1099.5995	-108.326485	518.139	443.03552	1096.0001	-125.83413	-534.8541	1015.05225	617.113203048706
17	14711.006	7377.21	18728.074	-35.242886	18336.238	738.1578	19070.926	16681.154	799.8	1000.0	67999	601.10767	474.963	1166.8218	-151.57678	601.1066	474.96658	1168.099	-150.95865	-617.2114	1389.0228	666.6320657730103
18	14716.055	7398.469	19174.635	-32.128147	12817.3	8459.779	18990.594	-38.37473	798.0	702.6	71999	677.22534	499.32166	1244.1685	-151.47667	677.2281	499.31946	1245.188	-160.85541	-695.1504	1534.387	713.9604279994965
19	18560.041	675.8921	19252.486	17522.133	15113.317	7636.2656	19365.92	-269.72263	997.0	813.1	75999	753.3087	518.62006	1290.7727	-178.13582	753.30743	518.6245	1297.7646	-191.6831	-771.3103	1873.2113	766.6909470558167
20	9234.035	9281.569	19046.283	-50.68087	11277.889	9232.545	19080.889	-45.824356	506.375	604.6	79999	819.2483	533.4154	1341.205	-218.56265	819.2487	533.4206	1341.6016	-214.85907	-838.3602	1947.3955	818.2248442173004
21	14467.433	7268.3003	18363.744	-64.2553	16948.312	5669.568	19169.04	-50.642803	793.2	902.4	83999	878.40466	544.73376	1386.2246	-225.83176	878.4063	544.7289	1381.553	-224.6404	-896.0666	2564.8584	875.151508808136
22	10463.878	9145.591	19138.42	-123.6351	16567.168	5538.393	18906.39	-30.015812	581.0	900.9	87999	931.00995	554.66205	1437.6152	-242.6332	931.007	554.6628	1440.1742	-240.5073	-949.99536	2401.553	930.5508830547333
23	11623.4375	8352.972	19085.656	-55.244617	15119.6455	7584.455	19264.043	-70.79216	656.8333	803.5	91999	978.227	564.14264	1468.2201	-297.73532	978.2284	564.1413	1467.2678	-270.70117	-997.2167	2679.035	983.8487067222595
24	17914.148	181.69707	18135.955	17706.096	13365.13	8777.259	19355.422	-85.259224	993.75	704.9	95999	1022.64777	569.65375	1505.2538	-334.1667	1022.64526	569.6552	1507.5782	-318.13602	-1042.4209	2553.5066	1035.0081231594086
25	14321.146	7216.1865	18603.656	-67.159096	11284.652	9246.743	19145.965	-43.05213	804.4	604.2	99999	1063.671	574.2246	1532.7935	-263.6584	1063.6672	574.2311	1531.838	-273.38095	-1082.0812	3193.7686	1083.421774148941
26	18374.965	368.81516	18887.105	17976.732	14997.778	7537.6846	19309.037	-98.719734	994.5	803.2	103999	1097.5364	578.7692	1561.3054	-268.1871	1097.5354	578.7729	1562.5586	-257.77023	-1116.5231	3271.8125	1137.383739233017
27	9308.195	9353.837	19005.24	-57.580887	6523.1514	6561.2266	13558.346	-37.963486	506.5	506.8	107999	1128.0135	581.40094	1593.9423	-275.45312	1128.0128	581.41064	1592.0173	-268.41165	-1146.802	3599.0786	1186.1798939704895
28	9225.047	9268.587	19073.08	-38.40975	15124.685	7580.748	19453.572	-23.984783	498.25	801.8	111999	1151.3629	586.36	1616.7329	-242.58884	1151.3645	586.3689	1613.8793	-240.9306	-1170.849	3522.195	1239.2890815734863
29	17761.27	1216.7826	18743.52	15694.591	16803.328	5617.5977	19137.361	-27.725557	990.5	900.8	115999	1176.3613	589.2425	1639.6099	-275.28296	1176.3555	589.2543	1641.4331	-292.14545	-1196.0238	3749.8	1291.1622829437256
30	11905.46	8442.927	18253.18	-36.751545	16751.629	5605.0435	18944.824	-34.10349	669.6667	901.0	119999	1200.8962	591.3225	1660.8796	-293.54755	1200.8932	591.3397	1672.3629	-321.68237	-1220.175	3414.1455	1340.9877753257751
31	13408.9	6850.7104	18765.883	-39.28943	12806.464	8438.368	18923.965	-51.37611	799.8	705.7	123999	1224.6338	592.22363	1678.798	-340.10876	1224.6317	592.2392	1685.1404	-320.2964	-1243.416	4079.604	1391.0320472717285
32	17471.254	585.7513	18043.361	16592.135	16477.938	5699.046	19076.764	-50.769485	995.75	901.5	127999	1246.1273	592.3459	1690.6143	-308.92786	1246.1296	592.3466	1688.5641	-300.6924	-1264.8025	3801.2654	1443.8441896438599
33	6321.885	8488.979	18745.752	-140.76672	12975.318	8516.606	19191.213	-39.663216	388.36365	704.0	131999	1264.9259	589.635	1704.8259	-294.19278	1264.9182	589.64496	1707.176	-355.93195	-1282.949	3962.1345	1493.3224077224731
34	12684.847	6609.7	17551.365	-52.95942	12943.039	8504.785	18792.787	-61.878994	748.4	703.5	135999	1281.6055	587.9081	1717.091	-369.00092	1281.592	587.9396	1725.6055	-314.8761	-1299.3668	4393.3164	1543.5466094017029
35	18089.398	431.02322	18676.232	17651.217	7509.466	9242.537	18993.553	-57.711685	996.5	405.3	139999	1301.1798	584.1434	1723.7418	-315.55154	1301.1698	584.16516	1721.332	-306.77756	-1317.489	4118.5884	1589.3680846691132
36	9926.903	8634.062	18279.246	-39.629517	11073.08	9068.162	19114.762	-38.291878	576.2857	603.9	143999	1314.0818	584.88995	1745.68	-357.15717	1314.0789	584.9049	1747.1711	-359.54382	-1329.6593	4538.371	1641.2489757537842
37	14636.672	7350.433	18794.238	-53.600525	12828.21	8418.351	18798.367	-29.324617	796.2	705.3	147999	1332.9014	581.1178	1739.5616	-315.383	1332.8948	581.1417	1742.7009	-325.77917	-1349.948	4616.972	1700.3078989982605
38	14255.356	7153.0254	18244.102	-40.668922	14504.997	7282.4204	18738.902	-48.327034	800.6	802.1	151999	1346.97	578.90845	1748.2567	-300.8388	1346.9644	578.9234	1751.8031	-318.01108	-1361.8917	4685.55	1764.2423207759857
39	14552.344	7307.3774	19076.244	-20.471191	12264.654	8060.834	18543.21	-35.129147	798.6	704.3	155999	1364.0238	575.40015	1781.1969	-372.49268	1364.02	575.411	1772.2096	-362.2465	-1379.1687	4786.74	1817.8490436077118
40	18072.855	723.8335	19060.39	17289.246	14907.391	7512.9204	19214.51	-133.65334	997.25	805.1	159999	1378.2216	576.54736	1765.8484	-346.2045	1378.2206	576.55286	1769.3281	-399.43536	-1393.1235	4739.249	1886.2281782627106
