Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
12	11055.839	4340.697	15793.163	4736.468	19795.143	0.0	19795.143	19795.143	1000.0	1000.0	47999	770.86475	456.21948	1425.2157	-265.77313	770.87054	456.2193	1424.7671	-309.6213	6.8046217	3.8725777	49.60144	-10.795222	-789.1496	1194.7737	824.5187709331512
13	17084.129	1655.3927	19825.34	15446.912	19908.074	0.001953125	19908.072	19908.072	1000.0	1000.0	51999	828.9642	472.96832	1477.5605	-475.04153	828.96594	472.97253	1483.5583	-437.02856	6.5572076	3.8346872	43.69486	-11.406765	-847.97375	1415.3073	899.5948901176453
14	19772.08	116.806656	19845.812	19569.92	19907.777	0.0	19907.777	19907.777	1000.0	1000.0	55999	909.96936	494.80423	1543.0964	-425.9981	909.9763	494.79556	1546.1617	-400.55743	6.9336715	3.9907727	45.604664	-11.946121	-929.12714	1516.633	975.9598295688629
15	19722.49	184.41422	19845.928	19403.803	19777.996	0.001953125	19777.994	19777.994	1000.0	1000.0	59999	994.4085	510.03934	1598.0138	-581.55707	994.4104	510.02634	1595.3596	-305.375	7.2450037	3.8999522	85.44754	-10.036343	-1013.24585	1773.8667	1052.505940437317
16	19133.64	647.8861	19780.346	18320.854	19150.45	0.0	19150.45	19150.45	1000.0	1000.0	63999	1070.3395	524.4296	1644.2738	-355.06744	1070.3353	524.4464	1637.0121	-442.7073	7.157716	3.7404535	56.722206	-12.016339	-1088.4565	2332.644	1129.4116129875183
17	19559.412	296.9615	19798.312	19070.2	19767.441	0.0	19767.441	19767.441	1000.0	1000.0	67999	1138.7047	533.2118	1675.3817	-412.20828	1138.7015	533.21173	1674.5875	-391.83228	7.0767307	3.7858906	56.15098	-10.882724	-1156.5444	2499.4734	1206.4122984409332
18	19305.805	399.97827	19774.59	18748.701	18878.309	0.0	18878.309	18878.309	1000.0	1000.0	71999	1202.2715	532.4838	1716.5166	-830.2117	1202.2703	532.48474	1703.8215	-502.65677	7.2681737	3.761165	80.49221	-10.47424	-1219.9062	3264.5464	1286.070564031601
19	17837.156	939.92725	19264.303	16856.11	7706.521	0.00048828125	7706.5205	7706.5205	1000.0	1000.0	75999	1269.2424	527.7113	1735.6669	-224.48163	1269.2404	527.71735	1733.3445	-232.7049	7.2119026	3.7958598	41.124557	-10.358176	-1286.9943	3462.3481	1367.1164078712463
20	19498.691	447.60626	19790.207	18724.234	14536.276	0.0	14536.276	14536.276	1000.0	1000.0	79999	1327.5651	526.16534	1773.1482	-465.13327	1327.564	526.1561	1769.5322	-367.53174	7.2764573	3.8230698	47.36029	-11.448668	-1344.4236	3381.4924	1449.8734438419342
21	19364.508	256.27896	19769.043	19058.053	19735.566	0.0	19735.566	19735.566	1000.0	1000.0	83999	1376.5809	518.39813	1789.3442	-589.10345	1376.573	518.4078	1795.9668	-609.2401	6.94946	3.657198	48.854446	-12.180967	-1392.5217	3579.8337	1532.6436479091644
22	18719.562	594.2101	19611.03	17959.297	17308.623	0.0	17308.623	17308.623	1000.0	1000.0	87999	1413.2996	507.52582	1794.4045	-415.2717	1413.297	507.5315	1793.1517	-482.63315	6.6879883	3.726087	48.381454	-9.2769575	-1428.8235	3680.525	1616.313292980194
23	18734.76	1081.9539	19732.191	16921.383	19782.557	0.001953125	19782.555	19782.555	1000.0	1000.0	91999	1437.3162	499.5859	1799.3553	-316.092	1437.3156	499.58682	1795.196	-357.5029	6.676809	3.6811976	50.106827	-10.396409	-1452.1509	3951.7444	1699.8989765644073
24	18763.533	919.79785	19746.623	17456.72	19776.455	0.0	19776.455	19776.455	1000.0	1000.0	95999	1453.2019	496.65308	1800.6234	-385.28967	1453.1935	496.67337	1805.1421	-615.4824	6.6656995	3.4954233	42.37729	-8.834062	-1466.6925	3998.351	1783.6775386333466
25	18569.777	1033.8717	19816.068	17492.34	19808.277	0.001953125	19808.275	19808.275	1000.0	1000.0	99999	1467.0459	498.50488	1817.3118	-361.7467	1467.0433	498.5053	1815.3878	-410.9914	6.840205	3.3356125	54.44846	-8.825611	-1480.5891	4870.448	1868.932134628296
26	18471.61	1485.7064	19658.016	15924.153	19777.62	0.001953125	19777.617	19777.617	1000.0	1000.0	103999	1479.7072	495.63617	1825.1533	-669.09656	1479.7039	495.65625	1828.5671	-726.6462	6.8188114	3.264247	70.57034	-10.964682	-1492.2477	4055.1147	1953.7439215183258
27	19115.074	331.69168	19475.113	18629.52	17401.672	0.0	17401.672	17401.672	1000.0	1000.0	107999	1492.706	493.32022	1833.7487	-360.10498	1492.7075	493.3229	1837.4006	-513.1922	6.9298606	3.3432395	59.906864	-9.4758835	-1505.4062	4106.0273	2037.828801393509
28	18003.799	1636.5441	19022.957	15172.903	16541.201	0.0	16541.201	16541.201	1000.0	1000.0	111999	1511.8451	484.53635	1838.5784	-417.4059	1511.844	484.53918	1840.2551	-433.5136	6.968519	3.412418	52.10396	-10.374379	-1524.277	4229.6187	2123.2746348381042
29	17232.072	2602.3975	19763.021	13169.658	18707.715	0.001953125	18707.713	18707.713	1000.0	1000.0	115999	1531.2986	476.6114	1847.4733	-368.081	1531.2986	476.61902	1854.6329	-576.4523	7.1512074	3.5368223	52.87192	-9.0717535	-1543.7515	4502.634	2208.268535375595
30	19258.725	360.36945	19727.186	18882.56	19795.734	0.0	19795.734	19795.734	1000.0	1000.0	119999	1552.7812	474.45557	1856.7952	-296.0302	1552.7749	474.47253	1856.2614	-522.32904	7.215675	3.4570034	53.256935	-9.335471	-1565.1573	4689.808	2293.5612092018127
31	19660.602	169.10925	19835.979	19407.81	15041.294	0.0	15041.294	15041.294	1000.0	1000.0	123999	1567.402	471.70724	1864.8534	-545.7626	1567.399	471.70822	1868.9308	-456.52832	6.957275	3.3817585	71.297905	-9.629683	-1579.4755	4841.321	2377.787937402725
32	19602.377	185.6034	19819.836	19370.98	19699.006	0.001953125	19699.008	19699.008	1000.0	1000.0	127999	1587.156	469.44354	1872.5907	-335.28122	1587.1525	469.455	1872.565	-370.52374	6.87212	3.3429592	63.174515	-9.994406	-1599.4576	5458.891	2463.2383720874786
33	19490.652	239.82524	19788.26	19124.154	19736.207	0.0	19736.207	19736.207	1000.0	1000.0	131999	1601.7313	462.92557	1882.8551	-548.8795	1601.7303	462.9313	1889.0084	-620.87805	6.71543	3.3520582	44.523434	-9.481316	-1613.1925	5033.533	2548.6423106193542
34	19614.172	155.4327	19783.488	19424.994	19794.877	0.0	19794.877	19794.877	1000.0	1000.0	135999	1606.7092	453.30383	1885.1711	-403.22946	1606.7092	453.30032	1886.6758	-322.18286	6.5508504	3.137011	52.71093	-10.107768	-1617.4663	5201.7505	2634.375629425049
35	19716.676	133.8862	19812.36	19485.781	19641.498	0.0	19641.498	19641.498	1000.0	1000.0	139999	1611.8616	444.55145	1872.7745	-529.93994	1611.8564	444.5651	1871.8998	-584.89087	6.5874796	3.1855905	57.732803	-9.521791	-1622.4352	5173.417	2720.0041749477386
36	19377.066	506.36115	19739.068	18507.63	19828.627	0.0	19828.627	19828.627	1000.0	1000.0	143999	1619.6771	436.271	1876.506	-739.16486	1619.6777	436.2784	1870.8673	-732.51526	6.384403	3.2393968	43.575657	-10.49271	-1629.8702	5257.425	2805.4235470294952
37	19035.836	741.2581	19725.414	17880.805	19685.363	0.0	19685.363	19685.363	1000.0	1000.0	147999	1623.8729	434.34198	1868.8978	-551.12445	1623.8706	434.3525	1868.6521	-597.47314	6.456	3.195169	61.358025	-10.059164	-1633.751	5164.2935	2891.316702604294
38	19548.844	218.4707	19780.031	19304.932	19841.877	0.0	19841.877	19841.877	1000.0	1000.0	151999	1627.2842	426.69058	1870.1409	-375.78387	1627.2844	426.6962	1866.7327	-397.15488	6.4859605	3.3094132	56.465263	-10.443235	-1636.675	5388.124	2977.550201177597
39	19221.96	459.93475	19651.195	18484.96	19795.715	0.0	19795.715	19795.715	1000.0	1000.0	155999	1627.0978	419.7929	1860.9452	-340.9923	1627.0983	419.7881	1860.9086	-357.86917	6.3811936	3.2682197	51.231304	-9.514107	-1636.3743	5271.7886	3064.362765312195
40	19388.074	539.3605	19766.943	18456.75	19738.05	0.001953125	19738.053	19738.053	1000.0	1000.0	159999	1630.7455	414.7794	1879.4656	-588.85944	1630.7473	414.78613	1871.2333	-602.7836	6.4106975	3.0634606	48.663822	-8.331167	-1640.0537	4993.793	3150.58531665802
41	19632.748	149.13977	19785.443	19410.092	19861.62	0.001953125	19861.617	19861.617	1000.0	1000.0	163999	1639.522	414.34613	1868.9565	-311.37714	1639.5222	414.34552	1874.8799	-355.75912	6.4546785	3.1682713	44.62316	-9.31032	-1648.2715	5163.219	3236.663676738739
42	19470.465	234.40569	19766.129	19235.592	19669.225	0.001953125	19669.227	19669.227	1000.0	1000.0	167999	1644.5375	414.0402	1885.0299	-662.81055	1644.5406	414.03552	1878.9774	-609.8579	6.3273935	3.2541034	75.83406	-10.604271	-1653.4576	5461.779	3322.4292142391205
43	17196.645	2012.835	19616.54	14237.825	11338.338	0.0009765625	11338.339	11338.339	1000.0	1000.0	171999	1653.565	412.85916	1885.2417	-474.00345	1653.5715	412.8411	1885.5907	-475.6601	6.3635774	3.1020863	58.781826	-12.35312	-1662.7338	5825.386	3408.80327296257
44	16658.924	867.39667	17247.543	15159.859	13260.861	0.0	13260.861	13260.861	1000.0	1000.0	175999	1660.9094	410.15604	1894.5714	-560.11975	1660.9095	410.1489	1903.1173	-786.55096	6.452135	3.150981	64.700645	-11.915045	-1669.8945	5734.4365	3496.2877175807953
45	16073.994	546.96045	16922.855	15394.469	17194.215	0.001953125	17194.213	17194.213	1000.0	1000.0	179999	1673.2048	404.5813	1910.2126	-429.48633	1673.2072	404.57608	1942.1365	-597.17236	6.355078	3.1135335	75.864494	-11.688926	-1682.0177	5498.8027	3582.692650079727
46	19041.246	790.4416	19777.1	17882.88	19834.861	0.0	19834.861	19834.861	1000.0	1000.0	183999	1678.6561	401.76657	1922.3163	-299.39246	1678.6564	401.75974	1952.6581	-421.69794	6.396056	3.0654304	53.493843	-9.406287	-1687.7267	6095.309	3668.904618501663
47	19033.93	315.62656	19351.646	18522.72	19698.012	0.001953125	19698.01	19698.01	1000.0	1000.0	187999	1684.5267	397.57086	1900.8088	-524.67615	1684.524	397.56842	1900.5839	-419.22836	6.3985515	3.2501218	51.649776	-8.54702	-1693.2306	5931.8774	3754.8970375061035
48	18701.459	882.26276	19725.092	17294.74	19661.824	0.0	19661.824	19661.824	1000.0	1000.0	191999	1693.1287	393.6142	1907.7319	-828.569	1693.1237	393.62885	1908.7843	-676.9157	6.1689944	3.0595107	42.206215	-9.913763	-1702.2002	5834.6753	3841.4150829315186
49	19438.51	216.45699	19729.428	19123.598	15708.394	0.0009765625	15708.395	15708.395	1000.0	1000.0	195999	1707.4695	388.49872	1924.222	-409.3746	1707.4686	388.50183	1926.9845	-382.13782	6.111315	2.973377	54.14632	-12.15974	-1716.3557	5587.291	3932.051939725876
50	18795.639	885.2762	19634.482	17373.312	19799.965	0.0	19799.965	19799.965	1000.0	1000.0	199999	1713.8246	389.4809	1917.4569	-935.87964	1713.82	389.49567	1918.7194	-1008.0322	6.1131887	3.0614557	49.626972	-11.8583555	-1722.1101	5682.1245	4023.2611203193665
51	18974.74	122.781456	19125.586	18837.797	19229.514	0.0	19229.514	19229.514	1000.0	1000.0	203999	1711.7766	386.02402	1915.4413	-618.2172	1711.775	386.03284	1917.6116	-597.5576	6.138151	3.0818915	45.605682	-10.595238	-1719.686	6576.884	4111.124095916748
52	18150.172	1718.9603	19527.033	15260.789	16811.662	0.001953125	16811.664	16811.664	1000.0	1000.0	207999	1709.6891	384.8994	1902.8365	-615.7564	1709.6888	384.892	1903.9197	-556.7581	6.0953145	2.9843197	47.270496	-10.319345	-1717.506	5923.055	4205.580968141556
53	19077.807	486.96933	19598.893	18307.64	12393.195	0.0	12393.195	12393.195	1000.0	1000.0	211999	1709.8326	382.84613	1905.4471	-760.2781	1709.8306	382.8381	1910.0819	-647.86127	6.30164	2.9994667	51.075108	-8.717124	-1717.482	6074.3823	4293.8864839077
54	18498.262	1364.9071	19687.61	16281.659	17027.95	0.0	17027.95	17027.95	1000.0	1000.0	215999	1710.3099	377.2895	1905.6316	-446.78284	1710.3105	377.29352	1909.6079	-389.45618	6.3791356	3.0829387	55.697674	-10.537886	-1718.0066	5747.8955	4382.11824631691
55	19195.186	458.25406	19753.018	18480.428	19743.105	0.001953125	19743.104	19743.104	1000.0	1000.0	219999	1717.7699	373.36282	1906.188	-491.22873	1717.7684	373.36612	1904.76	-324.21692	6.3195	3.0370638	48.87385	-8.552062	-1725.6226	5254.1934	4470.529450893402
56	19150.059	678.85956	19695.191	17987.86	19690.668	0.001953125	19690.666	19690.666	1000.0	1000.0	223999	1720.2745	365.14853	1914.1013	-498.21698	1720.2798	365.12555	1911.2192	-497.65845	5.93664	2.9532936	50.818546	-8.825954	-1727.3589	5609.634	4558.547812700272
57	18297.078	982.1157	19756.365	17068.037	19691.059	0.001953125	19691.057	19691.057	1000.0	1000.0	227999	1717.858	360.64896	1898.7076	-715.4968	1717.8579	360.65143	1898.7546	-858.7727	6.4209933	3.09581	73.71164	-9.937683	-1725.2166	6505.0454	4646.162925481796
58	19068.488	676.70905	19707.947	17951.762	17448.4	0.001953125	17448.398	17448.398	1000.0	1000.0	231999	1718.2496	360.76514	1891.5249	-300.8271	1718.2539	360.75735	1896.973	-407.57883	5.7684646	2.8354847	67.98169	-9.928522	-1725.4539	6044.872	4734.619769573212
59	18406.527	509.81992	19104.771	17664.387	19814.424	0.0	19814.424	19814.424	1000.0	1000.0	235999	1712.1006	362.02048	1892.3167	-373.703	1712.1016	362.0283	1885.5831	-444.25922	5.5663834	2.9462273	61.385822	-9.429889	-1718.5448	6150.995	4821.469660520554
60	18098.773	1731.1848	19771.254	15204.706	19832.676	0.001953125	19832.678	19832.678	1000.0	1000.0	239999	1701.3114	357.97958	1882.751	-244.79971	1701.309	357.9806	1890.5894	-255.36906	5.472107	2.8546453	67.85638	-9.637812	-1707.3042	5496.89	4907.734337091446
61	18228.5	946.52545	19812.5	17306.418	19725.629	0.001953125	19725.63	19725.63	1000.0	1000.0	243999	1695.1178	359.4922	1869.6575	-562.5697	1695.117	359.48984	1872.4872	-632.8359	5.977826	2.9612045	62.56865	-9.586084	-1701.6248	5886.355	4995.238124132156
62	19664.475	302.86395	19857.72	19141.346	16591.824	0.0	16591.824	16591.824	1000.0	1000.0	247999	1701.7133	352.22647	1865.8995	-311.7169	1701.7135	352.2309	1867.8734	-509.57776	6.1020713	2.8345037	53.10553	-9.186839	-1708.407	6136.5645	5081.835309505463
63	19595.477	304.82037	19792.086	19068.668	18456.748	0.0	18456.748	18456.748	1000.0	1000.0	251999	1702.0037	351.77386	1866.0282	-509.3137	1702.0076	351.75494	1876.8866	-784.03235	6.010446	2.8319275	43.003666	-9.782597	-1708.573	6041.4565	5168.473091125488
64	19391.967	527.761	19817.67	18514.174	19661.582	0.0	19661.582	19661.582	1000.0	1000.0	255999	1711.4138	348.98752	1880.1072	-296.1295	1711.4198	348.97012	1885.0125	-462.80685	6.3378224	2.8956392	45.20215	-12.317298	-1718.5228	6224.24	5255.72376871109
65	19304.547	470.8722	19730.816	18518.475	19789.941	0.0	19789.941	19789.941	1000.0	1000.0	259999	1720.929	351.12762	1889.26	-258.66068	1720.9294	351.1273	1886.6171	-263.08566	6.192065	2.9445028	58.74929	-9.6737175	-1727.9355	5920.1157	5344.2242777347565
66	19444.684	271.2884	19738.924	19001.238	19812.902	0.001953125	19812.9	19812.9	1000.0	1000.0	263999	1726.932	350.81384	1898.0167	-353.86716	1726.9386	350.7769	1908.3424	-402.1104	5.7833586	2.7548206	46.876347	-9.422555	-1733.1842	5643.773	5431.709226608276
67	18969.4	851.34216	19641.328	17543.348	19786.807	0.001953125	19786.805	19786.805	1000.0	1000.0	267999	1733.964	346.13855	1897.1686	-278.32797	1733.9623	346.14188	1894.2612	-368.7176	6.1111336	2.7880633	73.2642	-9.29034	-1740.4584	5859.62	5520.268578052521
68	19527.62	98.5218	19675.994	19400.33	17267.494	0.001953125	17267.492	17267.492	1000.0	1000.0	271999	1741.672	350.16428	1906.5486	-372.49304	1741.6776	350.13925	1909.6992	-889.9855	5.986919	2.8123426	77.28722	-9.97757	-1748.4246	5862.69	5609.213565587997
69	18945.527	893.4807	19662.045	17442.229	19646.275	0.001953125	19646.273	19646.273	1000.0	1000.0	275999	1748.0515	350.61282	2029.3788	-1299.5251	1748.0509	350.61407	2024.0078	-1202.6625	6.1984196	2.891681	55.709084	-10.672865	-1754.6195	5551.0605	5698.11590719223
70	19224.361	23.465086	19258.28	19201.21	19679.418	0.0	19679.418	19679.418	1000.0	1000.0	279999	1753.7654	343.89777	2139.7998	-979.06256	1753.7654	343.89392	2127.3594	-835.0758	5.8433824	2.8147628	58.913815	-8.780002	-1760.1287	5813.078	5785.754076242447
