Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
24	77653.375	0.0	77653.375	77653.375	164673.14	54985.312	188166.08	-60.288055	4000.0	9003.1	95999	1391.1122	501.90924	1794.4781	-120.9152	1391.112	501.89413	1798.275	-131.50017	6.9924135	3.975192	42.941936	-9.643222	-1406.0897	1376.085	3479.350860118866
25	77661.1	0.0	77661.1	77661.1	187554.25	540.45917	188796.48	186820.12	4000.0	10000.0	99999	1440.2725	493.24167	1819.6206	-152.04031	1440.3029	493.13858	1817.8763	-161.47957	7.280244	4.0232763	59.411545	-9.600744	-1455.6655	1182.8125	3720.8873813152313
26	2783.9978	13869.314	78592.33	-57.372417	-45.767754	41.823345	15.383596	-155.5908	159.84	23.6	103999	1590.5562	474.14536	6880.0723	-800.5422	1590.5944	474.0833	6965.4917	-619.982	11.821412	11.49077	230.85838	-8.685717	-1661.9735	4600.0566	3777.6178529262543
27	-32.89345	35.44295	45.286453	-238.85118	-107.18489	205.85628	107.402916	-655.98645	25.344372	192.2	107999	2524.513	754.6179	7410.5576	-1768.4775	2524.544	754.6008	7302.8086	-1574.2262	15.908797	9.668237	248.05229	-7.352191	-2594.3047	15987.848	3835.9031488895416
28	161.5926	273.94583	1111.4164	-238.05019	-1.2379761	239.19115	477.45944	-450.98972	180.66667	167.4	111999	2636.4275	902.68414	4105.904	-922.4426	2636.4893	902.42175	4120.075	-964.79205	9.866027	4.9151998	72.55293	-11.05353	-2668.2317	8072.8994	3899.4884736537933
29	674.2023	1193.4819	3682.068	-331.58224	-1164.1622	3577.2417	7701.439	-4858.898	487.625	6267.5	115999	2529.471	843.9786	3588.701	-800.5715	2529.4722	843.8919	3679.2788	-625.0195	9.530605	4.971627	65.23246	-8.38324	-2564.666	7274.7896	4088.8397166728973
30	696.4419	974.2774	2509.1738	-402.04236	247.93668	642.2459	2133.5134	-61.376476	736.6667	266.9	119999	2465.6697	795.33136	3444.7117	-488.93478	2465.6816	795.28766	3364.7292	-578.9451	9.55296	5.0031343	69.46428	-7.1852064	-2503.456	6725.913	4156.274146080017
31	72.425674	357.62128	825.2765	-571.8096	141.46469	217.91322	503.78366	-96.44659	275.16666	290.0	123999	2360.9263	748.3751	3241.212	-576.3175	2360.9333	748.37555	3316.7761	-586.3759	8.697852	4.8738728	58.678062	-9.499476	-2390.5576	6905.5283	4221.794415712357
32	1329.2826	1152.9292	2985.9207	-61.69786	1630.5865	1308.6776	3574.6116	59.340515	788.3333	750.6	127999	2215.4219	707.48627	2932.1804	-512.70825	2215.433	707.4344	2983.0576	-475.4708	8.4463005	4.40071	56.36669	-9.063146	-2239.6848	5345.429	4290.879725456238
33	-48.379913	0.0	-48.379913	-48.379913	4559.8076	3355.4722	9894.073	302.5196	34.0	2545.4	131999	2073.932	666.93774	2650.659	-601.643	2073.9446	666.8734	2660.8909	-719.0887	8.353924	4.211473	68.65753	-7.693042	-2095.4116	4308.325	4393.69228553772
34	3748.7585	3412.702	7161.4604	336.05658	28190.115	1749.3472	31917.125	26797.678	2122.0	10000.0	135999	1945.9929	623.3099	2483.7275	-472.45462	1945.9861	623.2543	2502.9678	-534.6695	8.065501	3.8823895	59.808247	-10.991423	-1964.7175	3163.6606	4648.372652053833
35	8617.96	0.0	8617.96	8617.96	7976.6357	3214.5447	11801.487	1282.2964	3756.0	10000.0	139999	1839.816	582.98914	2357.2446	-451.3466	1839.8153	582.93866	2350.9612	-412.97446	7.8762693	3.746645	64.32115	-8.726083	-1857.6996	3331.134	4911.859876394272
36	4196.337	3749.221	9188.99	154.03267	43816.14	21125.816	94667.7	18595.162	2471.6667	10000.0	143999	1745.2538	566.4468	2288.9165	-335.94202	1745.2559	566.4056	2294.2803	-327.8381	7.7939	3.7361364	54.666817	-9.277132	-1761.1295	2595.8994	5172.576507091522
37	6304.7964	0.0	6304.7964	6304.7964	5167.102	2001.8335	8398.1	1955.4932	585.0	2065.5	147999	1668.932	563.9446	2238.333	-385.35828	1668.9332	563.91437	2234.6646	-372.48785	7.544717	3.7577758	44.67727	-8.602177	-1684.5887	2419.1167	5275.062123298645
38	26928.533	19546.627	46475.16	7381.905	66846.734	65293.67	134133.23	381.67145	3948.0	5682.7	151999	1618.7385	562.64435	2183.086	-333.49316	1618.7379	562.64557	2187.767	-313.18295	7.637716	3.7523232	48.394222	-10.92568	-1633.8405	2431.5505	5450.8927800655365
39	129.78572	9.801144	139.58687	119.98458	84160.06	27300.408	95913.45	2412.8071	195.0	9043.4	155999	1563.9427	561.0988	2144.806	-346.4246	1563.9403	561.0913	2146.042	-356.01105	7.524354	3.7272654	64.45368	-12.179771	-1577.999	2341.964	5688.0844373703
40	25064.97	0.0	25064.97	25064.97	95408.65	52922.445	177310.28	12677.881	3714.0	9163.0	159999	1527.0853	563.1386	2099.7737	-357.7053	1527.0846	563.1408	2096.9233	-342.9457	7.719001	3.5718787	63.97437	-10.36387	-1540.4377	1814.2524	5935.053822278976
41	66075.8	0.0	66075.8	66075.8	163975.28	3222.9695	167335.88	158299.14	4000.0	10000.0	163999	1504.4816	559.3079	2076.3096	-323.70142	1504.4789	559.29504	2071.964	-356.4616	7.914911	3.58991	64.17255	-10.454704	-1518.1251	2162.419	6197.221899986267
42	69995.7	0.0	69995.7	69995.7	190103.95	547.8545	190900.25	189251.97	4000.0	10000.0	167999	1495.3424	553.75354	2061.8342	-248.10483	1495.3416	553.7457	2060.7664	-248.62411	7.82806	3.5508676	70.37174	-11.131259	-1508.6506	1963.1517	6460.42644572258
43	74045.26	0.0	74045.26	74045.26	188875.47	1208.0057	191685.97	187393.48	4000.0	10000.0	171999	1493.3256	549.9964	2046.4336	-314.41382	1493.3245	549.9971	2045.7365	-342.47678	7.775342	3.5500648	56.714336	-8.724315	-1506.2855	1773.6696	6725.579078912735
44	75152.38	0.0	75152.38	75152.38	170899.89	1117.8729	173545.75	169899.94	4000.0	10000.0	175999	1495.5127	549.5984	2049.6436	-331.5603	1495.514	549.58887	2048.8936	-308.12772	7.8471727	3.6523476	48.68092	-9.365032	-1508.4294	1909.9843	6985.974430799484
45	76432.75	0.0	76432.75	76432.75	166370.12	1918.5239	171392.56	164936.62	4000.0	10000.0	179999	1504.6251	549.54535	2051.851	-315.60995	1504.628	549.5322	2045.259	-262.2039	7.847673	3.7785947	60.7785	-9.281633	-1517.4229	1752.2007	7247.450651168823
46	77900.25	0.0	77900.25	77900.25	177731.88	1275.38	179522.17	175614.3	4000.0	10000.0	183999	1509.5413	547.1863	2033.7161	-293.13492	1509.5444	547.1651	2032.4127	-259.9445	7.67202	3.576389	65.16991	-9.085523	-1521.8092	1629.9688	7507.031407356262
47	78617.79	0.0	78617.79	78617.79	164565.23	1837.8511	168107.31	162255.67	4000.0	10000.0	187999	1515.7899	545.7815	2028.4446	-242.28947	1515.7837	545.7765	2025.7151	-223.78586	7.53298	3.78236	57.14256	-9.663907	-1528.284	1648.1178	7758.2469182014465
48	76817.55	0.0	76817.55	76817.55	152766.9	2643.4922	155765.98	148314.17	4000.0	10000.0	191999	1525.2507	538.81384	2020.4032	-291.1693	1525.2513	538.79706	2020.2059	-320.56094	7.5991025	3.8102257	62.625862	-11.1695	-1537.491	1769.5708	7994.9089369773865
49	75385.49	0.0	75385.49	75385.49	154019.31	2231.1704	157692.56	151159.2	4000.0	10000.0	195999	1538.3512	525.32996	2005.0984	-214.79018	1538.3513	525.3165	2001.762	-253.99338	7.674282	3.7603226	55.566734	-8.994759	-1550.9967	1735.6053	8225.595714092255
50	76386.7	0.0	76386.7	76386.7	162589.47	7328.872	183691.69	157546.2	4000.0	10000.0	199999	1554.0304	513.6505	2004.5256	-185.72658	1554.0298	513.6414	2004.7062	-209.4304	7.6705394	3.6388428	59.911613	-8.698639	-1566.0565	1739.8427	8459.648600578308
