Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
14	2592.7954	2142.8252	6076.428	-1563.6146	19801.55	0.0	19801.55	19801.55	507.77777	1000.0	55999	907.40424	482.94122	1536.3794	-144.97243	907.41125	482.8937	1541.1992	-115.694374	7.5527306	3.6828244	41.970657	-11.687653	-927.82587	1661.6622	937.2579016685486
15	13564.902	3876.1936	19862.041	9279.551	19936.006	0.001953125	19936.008	19936.008	1000.0	1000.0	59999	930.5481	479.1637	1586.1495	-142.53616	930.5549	479.12314	1589.917	-135.86012	7.862461	3.725678	38.841022	-9.945486	-950.41724	1372.1062	1013.7566113471985
16	19766.582	111.197105	19848.398	19575.525	19913.379	0.0	19913.379	19913.379	1000.0	1000.0	63999	981.16846	500.2022	1648.2372	-107.26178	981.1786	500.17517	1650.5339	-102.26474	8.325079	3.7246768	55.142723	-11.8161955	-1001.73596	1710.193	1088.7932090759277
17	16934.242	1365.5784	18579.033	14793.635	19850.656	0.0	19850.656	19850.656	1000.0	1000.0	67999	1062.4873	502.74643	1693.2043	-111.07743	1062.4948	502.70874	1695.9529	-110.30773	8.378348	3.5391695	45.20454	-8.844755	-1083.5083	1951.1401	1165.3069245815277
18	15475.752	2665.5103	19779.531	12709.536	19789.451	0.0	19789.451	19789.451	1000.0	1000.0	71999	1126.9457	505.9006	1732.4056	-167.35384	1126.9819	505.81143	1731.9456	-137.13344	8.593622	3.402043	61.136784	-8.621301	-1146.2125	2188.4343	1244.1509892940521
19	3810.941	6980.6855	18345.738	56.73078	62.086193	0.0	62.086193	62.086193	227.27777	16.0	75999	1201.3458	453.58603	8092.32	-400.2266	1201.3475	453.55676	8782.61	-492.92337	11.822573	12.802064	594.66034	-7.488991	-1249.5188	4884.228	1305.5870161056519
20	85.91842	44.788616	190.20438	-234.51852	218.28142	0.0	218.28142	218.28142	28.647482	57.0	79999	2357.5073	679.74396	4899.996	-1321.761	2357.5046	680.0016	4852.6074	-1328.105	12.920873	9.753995	451.962	-7.545245	-2454.914	16964.906	1369.0725004673004
21	1200.1422	1592.0782	4715.2876	128.98508	19730.984	0.0	19730.984	19730.984	195.7	1000.0	83999	2183.0908	774.0169	3006.206	-995.81384	2183.1023	773.9458	3016.933	-888.3381	8.6038685	4.720046	123.16173	-8.47632	-2209.8855	10008.126	1451.3298332691193
22	540.48376	549.0856	2656.6616	191.908	319.2708	0.0	319.2708	319.2708	107.052635	103.0	87999	1993.1973	744.29663	2719.5005	-1834.1145	1993.1858	744.3043	2718.0679	-1673.3373	8.333122	4.578725	129.40674	-9.1880665	-2021.2196	6907.3037	1516.8340890407562
23	543.79504	439.56104	1774.3899	206.4569	918.1707	0.0	918.1707	918.1707	330.8	705.0	91999	1809.9904	743.9121	2415.0876	-1380.1086	1809.9755	743.9091	2413.9248	-1402.2375	8.329637	4.0981636	158.59364	-9.234062	-1832.796	6121.295	1593.65780210495
24	152.79543	281.47977	621.6514	-147.84274	6452.2183	0.0	6452.2183	6452.2183	831.6	1000.0	95999	1625.0243	689.2646	2261.2104	-687.80756	1625.0066	689.34625	2265.29	-787.024	9.1605215	3.6461928	100.67893	-10.394498	-1645.9158	5476.977	1677.1254518032074
25	4547.9287	2721.7449	8423.394	868.6303	19783.145	0.001953125	19783.146	19783.146	892.6	1000.0	99999	1510.9087	636.1257	2153.8079	-537.141	1510.9016	636.2055	2153.5293	-618.1926	9.232165	3.4275892	115.333916	-11.445826	-1530.6193	3945.37	1761.0014860630035
26	14514.666	4537.802	19810.68	8672.97	19864.418	0.001953125	19864.416	19864.416	1000.0	1000.0	103999	1400.1099	606.2783	2068.429	-400.0931	1400.0968	606.37823	2068.7424	-525.1301	8.938856	3.323375	101.848785	-8.641234	-1417.4952	3376.075	1843.8276941776276
27	13851.379	2011.5698	16464.016	11533.596	19964.95	0.0	19964.95	19964.95	1000.0	1000.0	107999	1314.3105	601.4114	2013.6583	-422.7947	1314.2983	601.394	2015.8335	-560.97833	8.820606	3.4252908	104.18765	-9.623274	-1331.0293	3134.3374	1926.931118965149
28	18233.574	1615.7618	19566.803	15602.997	19938.592	0.0	19938.592	19938.592	1000.0	1000.0	111999	1262.3407	598.09424	1998.3036	-688.35767	1262.3351	598.1092	1998.6115	-813.7813	8.727896	3.3810391	67.2916	-9.825834	-1279.2168	2926.329	2010.9977586269379
29	19873.848	26.701424	19900.432	19829.992	19880.254	0.001953125	19880.256	19880.256	1000.0	1000.0	115999	1237.1052	605.0892	1987.0814	-552.6172	1237.1075	605.08466	1986.5956	-651.24866	8.755148	3.2868128	92.35827	-8.941629	-1253.6987	3027.5918	2094.991005420685
30	19359.236	889.532	19889.186	17818.639	19870.78	0.0	19870.78	19870.78	1000.0	1000.0	119999	1226.4731	607.8259	1971.5642	-489.4562	1226.476	607.80743	1971.4392	-436.0577	8.797993	3.309184	68.303566	-8.658874	-1242.5243	2983.1494	2179.040863752365
31	18413.457	1527.8386	19890.996	16315.879	6881.866	0.00048828125	6881.8667	6881.8667	1000.0	1000.0	123999	1221.192	607.1764	1957.4946	-369.45676	1221.19	607.1901	1957.12	-483.79733	8.794529	3.2769568	53.810898	-9.936007	-1236.9604	2645.3943	2264.208366394043
32	18924.258	958.3162	19899.682	17898.736	19919.377	0.0	19919.377	19919.377	1000.0	1000.0	127999	1224.4602	602.4038	1946.1676	-771.8705	1224.4633	602.3978	1951.4076	-435.8912	8.6296	3.2635095	67.71623	-8.557709	-1239.45	2783.9875	2349.317801952362
33	19582.207	302.3453	19889.254	19237.902	19910.889	0.0	19910.889	19910.889	1000.0	1000.0	131999	1229.1034	604.1257	1931.8512	-395.05927	1229.0962	604.13464	1932.6707	-789.375	8.557365	3.2310658	42.508015	-10.397377	-1243.9137	3037.3948	2432.6421327590942
34	19342.287	919.46014	19904.588	17750.15	19931.379	0.0	19931.379	19931.379	1000.0	1000.0	135999	1246.6897	599.23486	1922.0767	-451.4121	1246.6891	599.2362	1922.3824	-435.70425	8.48408	3.175252	61.313477	-9.384948	-1261.3145	2868.5476	2516.810029029846
35	19306.738	902.92847	19919.244	17752.898	19879.293	0.001953125	19879.291	19879.291	1000.0	1000.0	139999	1255.7108	596.5507	1925.3004	-927.9412	1255.7133	596.5464	1924.711	-804.3171	8.4640665	3.0579798	81.83778	-9.417267	-1269.7722	2967.1135	2603.6228833198547
36	19414.842	619.34296	19891.795	18372.334	19915.904	0.0	19915.904	19915.904	1000.0	1000.0	143999	1267.7935	593.01117	1914.9783	-419.7453	1267.7932	593.01245	1921.6079	-537.63525	8.536545	3.0505223	61.986885	-9.530274	-1281.6259	3161.8135	2690.2916848659515
37	19845.607	61.40515	19902.957	19742.896	19805.887	0.0	19805.887	19805.887	1000.0	1000.0	147999	1285.9265	592.3901	1922.7659	-966.76605	1285.922	592.3934	1922.5298	-481.71307	8.438012	3.0638084	66.310394	-10.010005	-1299.793	3202.499	2777.3339610099792
38	19768.242	83.843834	19866.184	19674.725	19885.201	0.0	19885.201	19885.201	1000.0	1000.0	151999	1310.6968	594.47076	1911.7749	-399.20212	1310.6992	594.4684	1910.5293	-764.8318	8.074972	3.0270383	76.97927	-11.205722	-1324.8044	3426.241	2865.417784690857
39	19510.127	469.20425	19876.85	18725.307	19837.092	0.0	19837.092	19837.092	1000.0	1000.0	155999	1340.4484	594.4083	1914.1837	-518.16595	1340.4541	594.3926	1919.2865	-473.28372	8.046339	3.0463707	53.932045	-10.370579	-1354.4132	3464.0977	2954.1536717414856
40	19849.738	21.719759	19870.445	19816.438	6069.1084	0.00048828125	6069.108	6069.108	1000.0	1000.0	159999	1367.0068	593.17535	1914.233	-353.04456	1367.0103	593.173	1912.7968	-570.96277	7.891416	3.0654101	56.051117	-9.15108	-1380.8676	3838.3235	3043.7259182929993
41	19833.773	10.560717	19849.941	19821.186	19861.41	0.0	19861.41	19861.41	1000.0	1000.0	163999	1391.7156	578.0178	1910.4594	-551.4692	1391.7133	578.02734	1905.9276	-555.9121	7.846769	3.0691917	56.026035	-10.664001	-1405.0709	4082.8962	3133.954894542694
42	19841.201	19.400476	19873.578	19822.018	19847.623	0.0	19847.623	19847.623	1000.0	1000.0	167999	1414.2522	567.1658	1904.1421	-486.5719	1414.2504	567.1669	1901.3044	-610.109	7.723168	3.057188	68.649185	-11.288041	-1427.2217	3783.5771	3224.5250601768494
43	19645.768	209.45837	19822.475	19304.066	19896.145	0.0	19896.145	19896.145	1000.0	1000.0	171999	1430.4567	560.874	1898.416	-675.9442	1430.4592	560.87915	1899.3953	-607.48987	7.491588	3.0221798	52.44805	-9.247574	-1442.8953	3992.9956	3316.969882249832
44	19838.207	17.650919	19864.732	19815.385	19900.807	0.001953125	19900.805	19900.805	1000.0	1000.0	175999	1446.2118	560.28973	1902.8684	-503.10876	1446.2059	560.3057	1902.3314	-333.51178	7.5051165	3.023114	59.117554	-10.747794	-1458.653	4031.851	3407.8098514080048
45	19844.928	22.562487	19870.432	19815.438	19953.357	0.0	19953.357	19953.357	1000.0	1000.0	179999	1467.1633	561.793	1920.0734	-483.36063	1467.1597	561.8075	1939.4829	-543.62775	7.6321187	3.0293028	55.20695	-9.096452	-1479.8237	4360.693	3514.0220532417297
46	19825.516	23.859463	19857.373	19799.8	19839.316	0.0	19839.316	19839.316	1000.0	1000.0	183999	1480.9515	557.06854	1927.5763	-719.3179	1480.949	557.0821	1927.87	-721.4314	7.4823513	3.0215986	95.51658	-8.15188	-1493.2992	4696.04	3606.3105640411377
47	19768.72	59.38264	19833.604	19674.406	19837.91	0.0	19837.91	19837.91	1000.0	1000.0	187999	1490.9366	552.417	1937.89	-416.35217	1490.9392	552.4117	1941.0128	-425.51282	7.3664165	2.927563	58.51377	-9.843297	-1502.3024	4586.787	3699.019278049469
48	17920.586	1217.6321	19521.098	16313.554	19723.457	0.0	19723.457	19723.457	1000.0	1000.0	191999	1504.7347	553.5825	1931.2617	-528.03564	1504.7329	553.5949	1933.723	-409.1102	7.3121305	2.959913	71.411865	-8.742916	-1516.9966	4465.026	3791.0313568115234
49	18407.734	1238.6439	19729.836	16707.61	19709.455	0.0	19709.455	19709.455	1000.0	1000.0	195999	1519.9586	557.4698	1936.316	-310.65878	1519.9573	557.4821	1946.559	-365.6627	7.241854	2.8678057	80.002914	-11.043173	-1531.8423	4858.454	3882.334011554718
50	19118.95	388.7527	19466.87	18474.629	19919.795	0.0	19919.795	19919.795	1000.0	1000.0	199999	1524.6412	553.7078	1938.4485	-685.95026	1524.6394	553.71655	1933.7958	-416.65213	7.1326327	2.805053	75.69012	-10.98037	-1535.873	4870.337	3974.2278337478638
51	19284.645	529.3842	19821.014	18729.955	19739.139	0.0	19739.139	19739.139	1000.0	1000.0	203999	1533.2109	553.63306	1942.6027	-425.25394	1533.2136	553.6284	1942.2843	-422.1876	7.24255	2.9180105	58.771503	-9.669851	-1544.3292	4717.09	4066.3080117702484
52	19539.697	411.9006	19801.652	18827.59	19748.016	0.0	19748.016	19748.016	1000.0	1000.0	207999	1547.2883	557.9908	1948.6184	-716.57745	1547.2869	557.9869	1946.2228	-228.53195	7.3031483	2.8344967	84.26593	-9.213053	-1558.7798	4788.7417	4159.293971300125
53	19630.44	181.35786	19764.68	19318.357	19806.951	0.0	19806.951	19806.951	1000.0	1000.0	211999	1563.046	556.1206	1959.6809	-758.48285	1563.0535	556.1123	1962.8617	-697.3891	7.3829856	2.7386012	63.07235	-10.6964445	-1574.0238	4774.779	4250.970234155655
54	19360.139	534.3873	19822.451	18488.438	17823.488	0.0	17823.488	17823.488	1000.0	1000.0	215999	1567.33	557.6312	1955.7598	-675.5015	1567.3275	557.63586	1955.8268	-620.82416	7.2365994	2.7086833	60.89755	-8.4317255	-1578.0729	5262.468	4343.566086769104
55	19760.668	19.164782	19784.21	19731.885	19794.535	0.0	19794.535	19794.535	1000.0	1000.0	219999	1566.1742	560.45715	1959.5505	-540.1706	1566.1766	560.4536	1963.4365	-477.27655	7.03964	3.0078232	74.51158	-10.219538	-1576.265	4784.765	4435.804494380951
56	19479.3	471.93732	19807.023	18671.314	19772.13	0.001953125	19772.133	19772.133	1000.0	1000.0	223999	1568.0453	557.9161	1960.6124	-673.0901	1568.0453	557.90924	1962.4917	-703.9234	6.9347224	3.0595791	74.64755	-8.073652	-1578.1606	4720.746	4528.014126300812
57	19352.555	575.48895	19792.69	18386.514	19656.924	0.0	19656.924	19656.924	1000.0	1000.0	227999	1564.323	554.03107	1944.1256	-410.7753	1564.3271	554.0283	1950.4244	-343.4751	6.8089967	3.0306551	62.5651	-11.671706	-1574.1835	4989.8667	4621.1051824092865
58	19351.389	439.2969	19812.998	18805.11	19709.84	0.001953125	19709.838	19709.838	1000.0	1000.0	231999	1565.3424	557.24554	1946.131	-314.8013	1565.3434	557.2459	1946.8862	-305.41888	7.004751	2.918114	67.02604	-9.169168	-1575.1665	4845.147	4712.815621137619
59	19506.516	342.03983	19795.111	18948.11	19855.84	0.001953125	19855.838	19855.838	1000.0	1000.0	235999	1565.935	559.0785	1936.976	-380.39102	1565.9386	559.06854	1934.8534	-359.30826	6.9606977	2.7898579	56.88537	-8.733322	-1575.5586	5013.774	4804.604098558426
60	19539.8	460.57727	19817.18	18742.242	19807.812	0.0	19807.812	19807.812	1000.0	1000.0	239999	1567.402	558.534	1934.9762	-524.37555	1567.3987	558.52893	1933.6576	-549.49115	6.942171	2.8220937	80.32476	-9.569526	-1576.638	4797.512	4897.064254999161
61	19807.63	27.79018	19838.027	19764.346	19862.855	0.001953125	19862.854	19862.854	1000.0	1000.0	243999	1569.1224	553.4655	1937.4277	-542.0476	1569.1238	553.45404	1943.765	-325.71097	6.8603663	2.8453171	49.769318	-8.11511	-1578.1327	5045.1914	4988.5554230213165
62	19033.477	593.5809	19802.09	18229.703	19894.824	0.0	19894.824	19894.824	1000.0	1000.0	247999	1570.8116	541.53735	1923.9724	-528.01373	1570.8093	541.54785	1924.6555	-316.43527	6.829953	2.844113	61.436584	-10.117054	-1579.9567	5207.4517	5081.336349725723
63	19618.799	185.8675	19810.863	19403.656	19682.643	0.0	19682.643	19682.643	1000.0	1000.0	251999	1576.6644	532.349	1920.4089	-266.9015	1576.6628	532.3468	1918.4	-245.69316	6.795837	2.8263142	62.646854	-8.665603	-1585.7395	5059.9224	5173.644346237183
64	19742.018	69.19405	19803.752	19624.646	19807.525	0.001953125	19807.523	19807.523	1000.0	1000.0	255999	1585.3492	532.23126	1929.3309	-321.04752	1585.35	532.2275	1934.498	-336.42383	6.987754	2.9411325	88.34684	-10.341017	-1594.2303	4892.579	5266.628847360611
65	19605.838	180.02983	19857.285	19362.39	19692.676	0.001953125	19692.678	19692.678	1000.0	1000.0	259999	1585.83	526.8731	1929.8242	-391.42157	1585.8267	526.87384	1928.3218	-253.98158	6.731446	2.9507802	63.418533	-9.511494	-1594.4105	5044.178	5359.187676668167
66	19153.916	672.5049	19809.049	18044.904	19861.973	0.001953125	19861.975	19861.975	1000.0	1000.0	263999	1593.4995	516.7218	1921.4347	-208.903	1593.4988	516.722	1920.5126	-216.84735	7.0179505	3.0039659	57.576458	-8.648584	-1602.5181	4816.782	5451.33824467659
67	19808.107	21.652468	19827.508	19771.383	19864.188	0.0	19864.188	19864.188	1000.0	1000.0	267999	1609.15	509.89404	1927.6344	-500.67334	1609.1483	509.90106	1931.6641	-484.0641	7.1715517	2.9609902	90.81542	-9.36292	-1618.0565	4606.996	5544.212630748749
68	18994.62	852.8903	19771.273	17556.617	19788.89	0.0	19788.89	19788.89	1000.0	1000.0	271999	1616.9298	507.31046	1931.6091	-212.71217	1616.9248	507.32578	1927.8905	-287.07413	7.2054725	3.0937736	56.11356	-9.038719	-1626.1635	5554.8633	5636.351849794388
69	19604.156	238.121	19809.312	19227.695	19817.418	0.0	19817.418	19817.418	1000.0	1000.0	275999	1626.0029	497.91458	1923.753	-394.314	1625.9979	497.93185	1920.9235	-356.6441	7.1901345	3.130227	74.56505	-8.748896	-1634.8192	4721.887	5729.6245222091675
70	19401.52	348.0782	19703.523	18835.678	19788.316	0.0	19788.316	19788.316	1000.0	1000.0	279999	1632.8384	493.03882	1922.8933	-259.49326	1632.8363	493.0564	1924.5269	-306.01337	6.7603493	3.1399093	85.70851	-9.601656	-1641.8231	4954.068	5823.186475038528
