Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
31	-1467.7308	7272.6577	-33.96096	-39950.785	-122.72634	73.869156	-2.0363348	-311.96744	132.03448	20.5	123999	-587.0802	364.97455	40.783096	-1287.2747	-587.07776	364.9771	45.41519	-1424.5463	4.165572	3.5873334	61.619755	-11.256924	585.1626	438.63467	2121.8577778339386
32	-634.9959	4670.228	-43.185448	-41348.31	-93.79944	16.97055	-61.304836	-128.87952	62.454544	16.9	127999	-592.1615	367.80087	55.50271	-1260.4725	-592.1565	367.80408	52.384308	-1255.665	3.7643344	3.2067175	49.730995	-12.432009	590.8673	391.08728	2175.3652894496918
33	-238.84471	2123.5667	-36.75003	-33203.08	-102.48942	19.284216	-65.11183	-127.750885	27.913223	15.1	131999	-592.139	365.217	29.50035	-1188.6552	-592.1418	365.2147	80.10997	-1186.8965	3.8502893	3.5064044	59.441254	-12.193436	590.5655	396.0369	2231.2528693675995
34	-99.5583	23.568226	-50.777664	-167.80966	-112.25814	31.493902	-40.76779	-149.11009	15.633333	14.7	135999	-593.2452	365.35098	99.914566	-1224.69	-593.2431	365.3546	105.49541	-1327.4216	4.0072536	3.7893434	52.694687	-13.622224	591.87036	362.75705	2287.7635746002197
35	-250.5988	2350.9497	-36.181602	-37494.613	-104.27344	9.267564	-87.58556	-120.751205	29.86111	14.1	139999	-598.6503	365.88275	60.635136	-1123.2252	-598.6493	365.887	94.73136	-1235.947	4.0018864	3.9553444	58.23245	-14.759358	596.78784	404.59442	2346.2356860637665
36	-102.953415	27.815159	-16.89808	-169.66571	-134.38481	58.29222	-93.73833	-303.47318	16.5	15.9	143999	-583.791	367.60654	84.814476	-1255.5676	-583.7874	367.60895	139.3501	-1385.5894	4.330047	4.1505327	74.425156	-14.035188	581.61536	406.34708	2406.9863545894623
37	-242.7966	2303.3738	-27.820597	-36731.25	-94.96013	19.005697	-70.80341	-134.74866	28.900793	17.2	147999	-578.7076	367.103	37.960197	-1744.3324	-578.7082	367.09613	100.337555	-1527.8008	4.4699497	4.315137	50.99193	-11.700533	576.91064	362.30856	2467.1176040172577
38	-99.19294	23.486523	-35.683144	-147.60837	-92.259445	31.850626	-44.943474	-146.78387	15.275	16.4	151999	-567.7192	363.62463	38.153904	-1291.0979	-567.7187	363.62497	52.53635	-1345.5038	4.447284	4.2061496	87.96373	-12.4559765	565.96124	365.779	2528.7780871391296
39	-829.7663	5450.772	-27.591555	-41619.176	-100.67954	14.462493	-73.844154	-122.29463	75.12281	13.8	155999	-574.0516	360.96246	49.30758	-1252.7328	-574.04987	360.96848	90.44006	-1165.9689	3.634646	3.7891037	68.584564	-11.557201	572.8324	408.92725	2590.154218673706
40	-263.41367	2435.7595	-35.11604	-36716.504	-97.07774	29.91861	-37.083736	-146.01804	29.19111	14.3	159999	-577.9966	363.71143	47.475803	-1086.4299	-577.9961	363.71088	70.9433	-1158.319	3.4094837	3.6580913	72.76051	-10.65266	576.6859	334.3204	2650.894776582718
41	-148.83344	573.76465	-43.44915	-6558.125	-97.00483	26.806866	-47.52528	-141.25406	20.325397	17.1	163999	-572.061	367.9797	73.62277	-1271.6034	-572.0624	367.9813	147.61925	-1221.526	3.827644	3.9064133	57.75152	-12.050064	570.39325	431.71182	2712.0497505664825
42	-604.7622	3329.9517	-48.905357	-22692.805	-99.30296	20.394392	-70.63932	-129.51242	58.711113	15.5	167999	-566.73175	364.12436	72.04788	-1118.3138	-566.73145	364.12744	91.0498	-1211.1711	4.1855745	4.0879607	55.25524	-11.735466	564.5979	412.11963	2772.886957168579
43	-325.06567	2974.6333	-46.50876	-40562.715	-10903.311	32396.572	-87.06728	-108093.016	33.91848	1011.3	171999	-553.8287	358.30283	115.63088	-1318.5665	-553.82733	358.30875	134.606	-1160.645	4.2436004	4.0990443	46.058674	-12.5527	551.5959	349.63663	2853.755670070648
44	-266.61456	1417.4822	-45.02442	-12376.252	-79.78032	17.360476	-51.091644	-102.19719	30.527027	14.4	175999	-543.88214	355.54498	60.857746	-1199.1437	-543.8862	355.5376	80.88632	-1391.8381	4.0856314	4.013959	54.927265	-14.7600975	541.6675	393.80936	2915.3610615730286
45	-1338.4486	5769.233	-69.50331	-28398.361	-92.968834	23.39375	-55.66501	-125.437485	138.86957	16.4	179999	-542.6051	354.43732	53.941856	-1155.1649	-542.6074	354.4354	196.99017	-1249.8408	4.1867714	3.9521146	60.888485	-12.726311	540.554	347.99146	2976.6697714328766
46	-272.30988	2716.3499	-31.052813	-43047.6	-113.90181	21.803532	-92.05903	-168.8125	30.638554	15.0	183999	-542.0353	357.8798	84.91143	-1106.0623	-542.0354	357.87708	85.305824	-1103.5531	3.9013152	3.9205427	62.51069	-13.598036	540.5085	343.037	3034.6706895828247
47	-91.89101	24.446875	-29.94565	-156.04497	-115.05998	44.920185	-78.8875	-213.50189	15.22449	16.8	187999	-548.30646	364.3792	69.87166	-1131.5519	-548.30426	364.3848	76.56102	-1350.509	3.59022	3.8415365	58.896446	-12.417132	547.121	349.9666	3092.276390314102
48	-513.0103	3790.919	-34.52121	-35048.95	-89.60984	25.946276	-45.852802	-135.3126	54.75	14.5	191999	-561.4674	370.31955	90.47115	-1353.5061	-561.4698	370.31464	163.73172	-1300.9716	3.5400834	3.759238	56.842873	-11.909096	560.44965	411.26907	3152.1897156238556
49	-222.88338	1821.997	-24.216972	-27183.035	-95.81435	28.019506	-29.121105	-126.05238	27.99091	16.0	195999	-567.5468	374.13562	104.93309	-1193.1937	-567.5488	374.13727	51.387127	-1275.5055	3.492634	3.7035112	73.6081	-15.481718	566.17163	404.6385	3208.2606797218323
50	-119.47054	310.83926	-14.3653555	-5077.1577	-119.67599	28.246174	-72.89639	-174.8056	17.529182	16.8	199999	-555.18353	373.4111	74.149055	-1226.7866	-555.1858	373.4105	76.66436	-1296.9972	3.48037	3.7898657	58.968246	-12.846238	553.6535	431.74426	3266.852665424347
