Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
31	16072.004	0.0	16072.004	16072.004	21831.219	0.0	21831.219	21831.219	4000.0	10000.0	123999	979.5097	410.79822	1793.4716	-550.6874	979.518	410.79675	1823.7045	-462.15546	7.6462207	3.7903721	87.852264	-10.01936	-995.5291	1465.1377	4405.994535684586
32	10270.966	0.0	10270.966	10270.966	28974.793	0.001953125	28974.795	28974.795	4000.0	10000.0	127999	933.5211	386.13272	1645.2186	-620.4179	933.5265	386.1392	1632.518	-528.7019	7.6264586	3.5383904	85.38417	-10.585455	-948.1864	1128.8602	4658.875592470169
33	13178.72	0.0	13178.72	13178.72	2258.074	0.0	2258.074	2258.074	4000.0	1077.0	131999	877.64966	355.79437	1458.8635	-1322.1272	877.6492	355.77777	1419.2798	-415.22702	6.7942133	3.3959002	112.16463	-8.614435	-890.76794	1024.9517	4741.394075870514
34	9968.229	0.0	9968.229	9968.229	189495.7	0.015625	189495.69	189495.69	4000.0	10000.0	135999	814.7942	323.9355	1262.5616	-545.4786	814.7915	323.94388	1261.414	-425.70993	6.7087226	3.4263008	99.136314	-9.775628	-826.006	799.9669	5006.058598995209
35	14410.296	0.0	14410.296	14410.296	35492.227	0.00390625	35492.23	35492.23	4000.0	10000.0	139999	750.2562	294.1887	1211.586	-492.44727	750.2528	294.21527	1194.0532	-628.278	6.6827087	3.6079392	105.62057	-10.190072	-760.18024	815.8625	5276.844823360443
36	16191.09	0.0	16191.09	16191.09	28639.418	0.0	28639.418	28639.418	4000.0	10000.0	143999	698.9534	270.92245	1093.108	-632.81964	698.956	270.91193	1107.2854	-366.15796	6.6245713	3.6946836	91.14522	-10.386903	-708.0125	658.55707	5537.4492354393005
37	18447.611	0.0	18447.611	18447.611	43024.57	0.00390625	43024.574	43024.574	4000.0	10000.0	147999	650.84827	250.47626	1050.5308	-375.84164	650.8543	250.48645	1068.6111	-473.41006	6.35296	3.5310624	80.35889	-12.24153	-658.6636	528.47345	5800.236520528793
38	16924.35	0.0	16924.35	16924.35	38382.363	0.00390625	38382.36	38382.36	4000.0	10000.0	151999	601.4764	229.09196	955.93994	-424.20972	601.4755	229.09946	952.44165	-392.001	5.8576093	3.3698015	60.302956	-11.74435	-608.189	491.79675	6071.265785694122
39	17892.248	0.0	17892.248	17892.248	33859.562	0.0	33859.562	33859.562	4000.0	10000.0	155999	557.7924	213.73502	909.8333	-765.7899	557.79297	213.7218	950.74	-581.7253	5.6667514	3.2790964	77.57213	-10.104305	-563.87103	402.75336	6343.360798120499
40	21397.477	0.0	21397.477	21397.477	59910.176	0.0	59910.176	59910.176	4000.0	10000.0	159999	523.28986	198.82596	888.13025	-580.9658	523.291	198.80937	938.078	-376.10645	5.533277	3.2110684	57.168343	-10.050804	-529.2085	335.3335	6609.075708150864
