Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
15	4459.723	1922.0293	8292.006	3264.818	19866.2	0.0	19866.2	19866.2	791.2	1000.0	59999	658.54297	445.96967	1331.6278	-137.34319	658.5337	445.98782	1329.1862	-147.10774	-693.0799	549.9165	690.9274871349335
16	6124.587	1753.135	8609.869	3888.081	11931.072	0.0009765625	11931.073	11931.073	1000.0	1000.0	63999	680.24176	436.99466	1315.7537	-141.45576	680.232	437.01456	1313.1106	-148.14845	-713.8421	576.03864	746.4442918300629
17	7209.399	1965.7731	10042.394	4733.8633	3320.8523	0.0	3320.8523	3320.8523	1000.0	1000.0	67999	701.5132	429.00534	1302.0472	-145.28821	701.50714	429.00977	1304.4047	-128.08182	-735.11865	771.0163	802.3026530742645
18	2427.6082	596.1481	3040.3052	1656.9663	5171.503	0.0	5171.503	5171.503	1000.0	1000.0	71999	727.2093	425.3976	1327.3572	-118.982346	727.1941	425.4303	1321.0824	-101.45187	-761.06213	975.0878	858.0902099609375
19	7275.71	1229.756	9395.269	6376.197	6923.0947	0.00048828125	6923.094	6923.094	1000.0	1000.0	75999	734.76825	415.8726	1302.5648	-122.30077	734.7504	415.9044	1306.7227	-103.819374	-763.11725	918.0964	913.9652738571167
20	8541.757	876.49945	9733.384	7439.9424	19714.799	0.0	19714.799	19714.799	1000.0	1000.0	79999	736.2972	406.59732	1294.2853	-139.50832	736.28546	406.61798	1294.2776	-140.53815	-762.68866	938.5404	969.1795406341553
21	9651.417	1070.9885	10892.125	8032.6387	5469.2124	0.00048828125	5469.213	5469.213	1000.0	1000.0	83999	743.5571	399.72388	1272.4448	-158.0266	743.5507	399.7446	1266.6901	-167.97694	-769.38275	907.79675	1025.6088287830353
22	10772.328	1323.6052	12368.822	8760.663	13989.427	0.0	13989.427	13989.427	1000.0	1000.0	87999	755.7865	395.3466	1273.7002	-160.76106	755.77234	395.3731	1259.5981	-177.37886	-782.1157	1035.4778	1082.071703672409
23	15553.549	1948.7421	17439.838	12450.624	19837.91	0.001953125	19837.912	19837.912	1000.0	1000.0	91999	768.0879	395.73035	1293.69	-181.5888	768.0773	395.74768	1283.8558	-174.1118	-794.069	1095.8505	1139.4542648792267
24	19617.639	257.9046	19830.889	19198.697	19814.875	0.0	19814.875	19814.875	1000.0	1000.0	95999	793.18665	401.91974	1312.2192	-195.04979	793.1845	401.91406	1308.9895	-213.58482	-819.8815	1348.1593	1196.0014691352844
25	19840.77	17.246153	19859.91	19812.857	19784.965	0.0	19784.965	19784.965	1000.0	1000.0	99999	827.4296	409.8733	1357.0555	-150.10591	827.4215	409.87778	1356.3353	-148.72751	-854.9734	1350.219	1252.4633812904358
26	19832.69	12.627792	19845.76	19812.012	19736.223	0.001953125	19736.225	19736.225	1000.0	1000.0	103999	868.9935	419.7184	1413.5425	-187.87975	868.98926	419.72696	1408.0336	-128.09892	-895.1157	1506.2401	1309.1853601932526
27	19829.383	23.720005	19860.541	19798.844	19848.469	0.0	19848.469	19848.469	1000.0	1000.0	107999	909.4532	431.45767	1448.186	-161.7298	909.4482	431.46967	1451.1648	-154.43927	-936.3689	1417.8514	1366.4997918605804
28	19770.14	70.194016	19835.705	19661.738	19711.63	0.001953125	19711.633	19711.633	1000.0	1000.0	111999	953.98553	443.78613	1486.1135	-180.18073	953.97986	443.8056	1483.3645	-166.69777	-981.4602	1820.7522	1423.885803937912
29	19312.148	590.1649	19816.326	18348.229	19832.268	0.0	19832.268	19832.268	1000.0	1000.0	115999	995.09863	453.94504	1517.51	-178.19627	995.0943	453.94983	1514.6588	-174.46962	-1022.3866	2017.079	1481.2995641231537
30	19505.906	321.7074	19824.99	19083.377	19913.996	0.0	19913.996	19913.996	1000.0	1000.0	119999	1031.714	462.7866	1550.8469	-152.51408	1031.7118	462.78506	1550.716	-153.58925	-1057.3793	1889.1625	1538.455817937851
31	19590.207	238.85698	19837.074	19256.03	19800.277	0.001953125	19800.275	19800.275	1000.0	1000.0	123999	1070.1777	467.94608	1569.51	-175.28384	1070.1758	467.95102	1564.8867	-167.12944	-1096.4702	2331.356	1595.7835173606873
32	19830.006	26.72329	19874.111	19804.281	19751.879	0.0	19751.879	19751.879	1000.0	1000.0	127999	1107.8817	472.76062	1598.8971	-214.5415	1107.879	472.7641	1592.1453	-207.36171	-1134.926	2386.354	1653.6239364147186
33	19543.635	288.18027	19834.947	19139.666	15925.4375	0.0	15925.4375	15925.4375	1000.0	1000.0	131999	1145.9441	474.7847	1602.0741	-240.98901	1145.9722	474.7318	1601.2379	-244.7794	-1172.3754	2489.7234	1711.2654495239258
34	19745.867	65.98283	19815.805	19638.654	19758.062	0.0	19758.062	19758.062	1000.0	1000.0	135999	1175.5199	469.29068	1614.877	-136.04025	1175.5652	469.18445	1613.8955	-105.96702	-1201.317	2588.285	1769.1615924835205
35	19767.074	57.675987	19819.51	19670.65	13680.87	0.0	13680.87	13680.87	1000.0	1000.0	139999	1202.3962	469.4951	1635.5115	-185.48929	1202.4062	469.47516	1627.1455	-186.74614	-1227.7153	2682.7454	1827.3986766338348
36	19194.559	608.746	19813.531	18350.807	19913.887	0.0	19913.887	19913.887	1000.0	1000.0	143999	1224.8759	483.84167	1658.2439	-208.92502	1224.8612	483.87567	1651.9554	-220.16185	-1247.7028	2926.2876	1885.426620721817
37	19167.121	395.80832	19773.074	18686.55	15634.349	0.0	15634.349	15634.349	1000.0	1000.0	147999	1247.6469	490.96814	1667.6317	-151.29283	1247.6287	491.02725	1664.8878	-189.74887	-1269.9347	2898.837	1944.1198270320892
38	17886.254	2517.9946	19515.389	13529.002	19809.28	0.0	19809.28	19809.28	1000.0	1000.0	151999	1269.1927	493.14282	1665.9025	-173.49164	1269.175	493.19205	1668.23	-168.4706	-1290.9387	3270.4827	2002.6025965213776
39	19487.625	321.349	19775.215	18962.338	19901.996	0.001953125	19901.994	19901.994	1000.0	1000.0	155999	1289.5321	491.39474	1679.2604	-165.33987	1289.5193	491.42926	1678.9816	-168.6151	-1312.591	3417.464	2060.9978609085083
40	19626.842	112.37196	19756.02	19450.777	19730.594	0.0	19730.594	19730.594	1000.0	1000.0	159999	1303.8362	490.79654	1674.3564	-146.04446	1303.8256	490.83066	1675.9803	-167.35457	-1325.6813	3198.8987	2119.3028094768524
41	18349.723	1165.2312	19570.602	16642.566	19665.225	0.001953125	19665.227	19665.227	1000.0	1000.0	163999	1317.8911	486.25705	1682.282	-150.29373	1317.8806	486.2877	1671.9795	-165.78038	-1338.7821	2955.255	2177.5781672000885
42	19328.787	335.05075	19590.943	18769.098	19789.05	0.0	19789.05	19789.05	1000.0	1000.0	167999	1329.34	486.37552	1686.8169	-156.249	1329.3333	486.39386	1685.7908	-171.14961	-1349.4895	3382.5645	2235.8218886852264
43	19433.395	245.31459	19814.701	19204.383	19700.02	0.0	19700.02	19700.02	1000.0	1000.0	171999	1343.8951	483.90842	1694.173	-160.66388	1343.8928	483.91946	1692.0099	-167.69624	-1363.3127	4046.6396	2294.9433991909027
44	19635.186	109.459045	19763.572	19501.584	19893.844	0.0	19893.844	19893.844	1000.0	1000.0	175999	1355.3192	485.0834	1698.6882	-173.01701	1355.3151	485.09592	1695.6465	-149.70631	-1375.51	3866.7163	2354.103141784668
45	19544.201	372.30023	19837.822	18909.328	19672.832	0.0	19672.832	19672.832	1000.0	1000.0	179999	1366.1062	483.1871	1705.5994	-151.7603	1366.1044	483.19138	1705.7603	-132.62003	-1385.797	3792.0735	2412.974551677704
46	19451.822	179.48424	19695.9	19214.25	19759.986	0.0	19759.986	19759.986	1000.0	1000.0	183999	1376.0834	482.24042	1708.2068	-151.97635	1376.0835	482.23404	1710.7039	-130.4606	-1395.2572	3463.6692	2471.1142880916595
47	19516.809	259.42313	19777.99	19225.75	19751.27	0.001953125	19751.271	19751.271	1000.0	1000.0	187999	1389.5061	480.47638	1713.5901	-167.94171	1389.5034	480.4846	1714.9257	-151.58305	-1408.398	4318.978	2529.579504966736
48	19534.969	245.39241	19768.584	19174.152	19806.059	0.001953125	19806.057	19806.057	1000.0	1000.0	191999	1405.2406	473.1083	1724.2225	-200.05779	1405.237	473.11758	1723.1885	-163.05055	-1425.567	3999.5405	2588.026004552841
49	19675.117	103.30859	19788.951	19546.455	19784.912	0.001953125	19784.914	19784.914	1000.0	1000.0	195999	1417.954	466.71603	1730.2195	-230.8475	1417.9497	466.7262	1730.2297	-164.11018	-1436.9092	4152.1973	2647.0171415805817
50	19412.389	313.97714	19601.51	18868.695	17494.395	0.001953125	17494.396	17494.396	1000.0	1000.0	199999	1425.4573	464.0856	1737.8356	-209.96054	1425.4551	464.09076	1739.2814	-149.55496	-1443.9635	4187.404	2706.3905894756317
51	19449.773	185.82645	19735.809	19215.918	19753.717	0.0	19753.717	19753.717	1000.0	1000.0	203999	1431.4906	458.21848	1739.627	-168.38834	1431.4847	458.23062	1737.2094	-148.69211	-1450.9648	4005.2	2765.3811535835266
52	18957.488	785.22205	19731.95	17669.059	19759.652	0.0	19759.652	19759.652	1000.0	1000.0	207999	1432.2811	451.55038	1728.4818	-159.57672	1432.2833	451.54446	1727.714	-138.71022	-1451.1115	4124.2793	2826.8913946151733
53	17936.826	1090.0034	19590.936	16555.117	19697.566	0.001953125	19697.568	19697.568	1000.0	1000.0	211999	1441.511	446.98093	1737.1289	-168.08942	1441.5084	446.99277	1733.9332	-136.75787	-1460.9155	4228.106	2890.7796494960785
54	17040.234	1114.1063	18371.375	15347.634	19764.191	0.0	19764.191	19764.191	1000.0	1000.0	215999	1443.3508	446.81876	1745.8771	-156.09949	1443.3523	446.8194	1744.1633	-138.15988	-1462.0446	4045.2402	2954.4109778404236
55	18056.521	1096.1182	19376.967	16572.805	19699.502	0.0	19699.502	19699.502	1000.0	1000.0	219999	1444.9501	440.24753	1737.8624	-144.00276	1444.9502	440.23654	1739.178	-128.0107	-1463.9843	4553.472	3014.862486600876
56	19468.465	297.054	19721.49	18963.71	19731.848	0.0	19731.848	19731.848	1000.0	1000.0	223999	1450.9012	440.15378	1737.2557	-138.38258	1450.9015	440.15842	1736.9907	-144.31387	-1470.4601	4326.2417	3074.0675597190857
57	19500.95	354.4835	19741.66	18888.312	19632.426	0.0	19632.426	19632.426	1000.0	1000.0	227999	1457.58	438.5785	1742.9584	-135.9111	1457.5792	438.57947	1740.3949	-150.00815	-1476.009	4468.9395	3133.3790690898895
58	19701.125	81.52722	19764.197	19561.016	19791.855	0.001953125	19791.854	19791.854	1000.0	1000.0	231999	1463.7493	434.38907	1737.2385	-165.81114	1463.7502	434.39365	1741.193	-130.9989	-1480.2102	4210.392	3192.7964327335358
59	19760.457	20.585464	19794.305	19739.988	19829.691	0.001953125	19829.693	19829.693	1000.0	1000.0	235999	1469.6255	432.56796	1744.9458	-131.87723	1469.6261	432.56116	1745.2152	-150.25813	-1486.7412	4687.9546	3253.5105168819427
60	19348.969	392.6766	19746.361	18698.959	19660.934	0.0	19660.934	19660.934	1000.0	1000.0	239999	1476.57	432.621	1751.7662	-166.88782	1476.5695	432.62543	1754.407	-147.12459	-1491.9642	4174.7046	3313.152574300766
61	18813.889	730.9318	19600.771	17668.988	19780.824	0.001953125	19780.822	19780.822	1000.0	1000.0	243999	1481.1932	431.52576	1746.6965	-194.85202	1481.193	431.53403	1746.4869	-188.45807	-1497.011	4709.497	3372.315950155258
62	19584.29	145.77563	19758.588	19357.666	19731.902	0.001953125	19731.9	19731.9	1000.0	1000.0	247999	1483.8176	428.13266	1747.7482	-194.34087	1483.8173	428.13785	1743.42	-191.40233	-1500.4	4479.562	3431.7778508663177
63	19671.436	41.18871	19712.842	19608.756	19618.37	0.001953125	19618.367	19618.367	1000.0	1000.0	251999	1489.4816	426.6277	1746.8739	-155.4141	1489.4818	426.6245	1750.2109	-176.44235	-1504.1399	3970.2927	3490.921838283539
64	19521.357	307.88492	19740.025	18990.139	19662.08	0.0	19662.08	19662.08	1000.0	1000.0	255999	1496.0499	422.7405	1749.224	-209.37047	1496.0494	422.73407	1746.6493	-217.9622	-1512.9158	4368.115	3549.755304813385
65	19361.086	232.71477	19600.434	18984.623	19724.936	0.0	19724.936	19724.936	1000.0	1000.0	259999	1501.3522	424.09866	1759.2604	-229.23068	1501.3501	424.11618	1768.9283	-185.47919	-1516.7848	4493.9873	3609.2280185222626
66	19528.152	252.71152	19782.88	19193.453	19741.94	0.0	19741.94	19741.94	1000.0	1000.0	263999	1506.2625	422.49435	1750.941	-191.63405	1506.2566	422.51788	1756.5011	-206.29169	-1521.619	4802.78	3668.7199070453644
67	16844.61	2868.2366	19736.94	12279.041	19523.13	0.001953125	19523.133	19523.133	1000.0	1000.0	267999	1515.7244	417.76572	1758.3597	-239.78523	1515.7216	417.78036	1756.494	-219.98343	-1531.2725	4224.502	3727.8199877738953
68	17297.533	1760.763	18897.871	14385.669	19752.318	0.001953125	19752.32	19752.32	1000.0	1000.0	271999	1518.256	420.21393	1763.3752	-206.89793	1518.2522	420.2262	1774.0657	-222.22546	-1532.9105	4424.9624	3786.4574432373047
69	18711.473	1012.6007	19682.717	17019.492	15796.1045	0.0	15796.1045	15796.1045	1000.0	1000.0	275999	1521.0784	415.33963	1769.8462	-236.32945	1521.0767	415.33963	1765.8718	-250.2853	-1536.2969	4608.2363	3845.9970161914825
70	18378.506	1753.9602	19667.559	15356.339	19698.293	0.0	19698.293	19698.293	1000.0	1000.0	279999	1519.568	414.6309	1756.4161	-258.006	1519.5673	414.63922	1756.0621	-230.94453	-1535.725	5030.877	3905.414532184601
